id_text,text_name,l_no,text
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 2',halub[tree]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 3',šagkal[tree]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 4',ŋešgana[tree]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 5',ŋešgana[tree]N babbar[white]V/i
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 6',ŋešgana[tree]N giggi[black]V/i
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 7',ŋeš[tree]N giggi[black]V/i
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 8',ŋeš[tree]N babbar[white]V/i
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 9',peš[fig]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 10',peš[fig]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 11',peš[fig]N šergu[string]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 12',hašhur[apple]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 13',hašhur[apple]N kur[mountain]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 14',hašhur[apple]N armanu[tree]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 15',hašhur[apple]N kurdilum[fruit-tree]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o i 16',hašhur[apple]N peš[fig]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o ii 9',manu[wood]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o ii 10',manu[wood]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o ii 11',manu[wood]N gibil[firewood]N
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o ii 12',manu[wood]N lu[mix]V/t
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o ii 13',manu[wood]N kalag[strong]V/i
dcclt/P459226,EEN 279-81 VAT 06588 (EEN 279-81 VAT 06588) [OB Ura],o ii 14',manu[wood]N šu[hand]N ak[do]V/t
