id_text,text_name,l_no,text
riao/Q005858,Tukulti-Ninurta I 22,39,Aššur-Enlil[1]DN
riao/Q005858,Tukulti-Ninurta I 22,42,Kar-Tukulti-Ninurta[1]SN
riao/Q005858,Tukulti-Ninurta I 22,43,Aššur[1]DN Adad[1]DN Šamaš[1]DN Tukulti-Ninurta_I[king-of-Assyria]RN Nusku[1]DN
riao/Q005858,Tukulti-Ninurta I 22,44,Nergal[1]DN Sebetti[1]DN Ištar[1]DN
riao/Q005858,Tukulti-Ninurta I 22,45,Pattu-mešari[Canal-of-Justice]ON
riao/Q005858,Tukulti-Ninurta I 22,49,Idiqlat[Tigris]WN
riao/Q005858,Tukulti-Ninurta I 22,51,Egalmešarra[House-of-the-Universe]TN
riao/Q005858,Tukulti-Ninurta I 22,52,Kar-Tukulti-Ninurta[1]SN
riao/Q005858,Tukulti-Ninurta I 22,58,Aššur[1]DN
riao/Q005858,Tukulti-Ninurta I 22,60,Kar-Tukulti-Ninurta[1]SN
riao/Q005858,Tukulti-Ninurta I 22,62,Aššur[1]DN
