id_text,text_name,l_no,text
riao/Q005720,Aššur-uballiṭ I 2,1,Aššur-uballiṭ_I[vice-regent-of-Aššur;-son-of-Eriba-Adad-I]RN iššiakku[city-ruler]N Aššur[1]DN
riao/Q005720,Aššur-uballiṭ I 2,2,māru[son]N Eriba-Adad_I[vice-regent-of-Aššur;-son-of-Aššur-bel-nišešu]RN
riao/Q005720,Aššur-uballiṭ I 2,3,Eriba-Adad_I[vice-regent-of-Aššur;-son-of-Aššur-bel-nišešu]RN iššiakku[city-ruler]N Aššur[1]DN
riao/Q005720,Aššur-uballiṭ I 2,4,māru[son]N Aššur-bel-nišešu[son-fo-Aššur-narari-II;-vice-regent-of-Aššur]RN
riao/Q005720,Aššur-uballiṭ I 2,5,Aššur-bel-nišešu[son-fo-Aššur-narari-II;-vice-regent-of-Aššur]RN iššiakku[city-ruler]N Aššur[1]DN
riao/Q005720,Aššur-uballiṭ I 2,6,māru[son]N Aššur-narari_II[successor-of-Enlil-naṣir-II;-vice-regent-of-the-god-Aššur]RN
riao/Q005720,Aššur-uballiṭ I 2,7,Aššur-narari_II[successor-of-Enlil-naṣir-II;-vice-regent-of-the-god-Aššur]RN iššiakku[city-ruler]N Aššur[1]DN
riao/Q005720,Aššur-uballiṭ I 2,8,māru[son]N Aššur-rabi_I[son-of-Enlil-naṣir;-vice-regent-of-Aššur]RN
riao/Q005720,Aššur-uballiṭ I 2,9,Aššur-rabi_I[son-of-Enlil-naṣir;-vice-regent-of-Aššur]RN iššiakku[city-ruler]N Aššur[1]DN
riao/Q005720,Aššur-uballiṭ I 2,10,māru[son]N Enlil-naṣir_I[son-of-Puzur-Aššur-III;-vice-regent-of-Aššur]RN
riao/Q005720,Aššur-uballiṭ I 2,11,Enlil-naṣir_I[son-of-Puzur-Aššur-III;-vice-regent-of-Aššur]RN iššiakku[city-ruler]N Aššur[1]DN
riao/Q005720,Aššur-uballiṭ I 2,12,māru[son]N Puzur-Aššur_III[son-of-Aššur-narari-I;-vice-regent-of-Aššur]RN iššiakku[city-ruler]N Aššur[1]DN
riao/Q005720,Aššur-uballiṭ I 2,13,Aššur-uballiṭ_I[vice-regent-of-Aššur;-son-of-Eriba-Adad-I]RN šaknu[appointee]N Enlil[1]DN
riao/Q005720,Aššur-uballiṭ I 2,14,iššiakku[city-ruler]N Aššur[1]DN inūmē[when]SBJ
riao/Q005720,Aššur-uballiṭ I 2,15,tamlīu[fill]N ša[of]DET Ekallu-eššetu[New-Palace;-palace-in-Aššur]ON rabû[great]AJ
riao/Q005720,Aššur-uballiṭ I 2,18,ša[that]REL rubû[ruler]N
riao/Q005720,Aššur-uballiṭ I 2,19,ina[in]PRP pānu[front]N epēšu[do]V anāhu[be(come)-tired]V ištu[from]PRP uššu[foundation]N
riao/Q005720,Aššur-uballiṭ I 2,20,adi[until]PRP gabadibbu[parapet]N tamlīu[fill]N
riao/Q005720,Aššur-uballiṭ I 2,21,šuāti[him]IP edēšu[be(come)-new]V
riao/Q005720,Aššur-uballiṭ I 2,22,u[and]CNJ sikkatu[peg]N šakānu[put]V
riao/Q005720,Aššur-uballiṭ I 2,23,rubû[ruler]N warkû[rear]AJ
riao/Q005720,Aššur-uballiṭ I 2,24,inūma[when]SBJ tamlīu[fill]N šūt[he]DP anāhu[be(come)-tired]V epēšu[do]V
riao/Q005720,Aššur-uballiṭ I 2,25,Aššur[1]DN u[and]CNJ Adad[1]DN ikribu[prayer]N šemû[hear]V
riao/Q005720,Aššur-uballiṭ I 2,26,u[and]CNJ sikkatu[peg]N ana[to]PRP ašru[place]N
