id_text,text_name,l_no,text
<<<<<<< HEAD
aemw/amarna/P270930,EA 139. A new voice an old story [vassal letter],001,akk-x-mbperi:ana[to]PRP akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:Šamaš[1]DN
aemw/amarna/P270930,EA 139. A new voice an old story [vassal letter],002,akk-x-mbperi:umma[saying]PRP akk-x-mbperi:ʾIlu-rapiʾ[1]PN akk-x-mbperi:wardu[slave]N
aemw/amarna/P270930,EA 139. A new voice an old story [vassal letter],003,akk-x-mbperi:umma[saying]PRP akk-x-mbperi:Gublu[Byblos]GN akk-x-mbperi:amtu[maid]N akk-x-mbperi:ana[to]PRP
aemw/amarna/P270930,EA 139. A new voice an old story [vassal letter],004,akk-x-mbperi:šēpu[foot]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:Šamaš[1]DN akk-x-mbperi:maqātu[fall]V
aemw/amarna/P270930,EA 139. A new voice an old story [vassal letter],005,akk-x-mbperi:lā[not]MOD akk-x-mbperi:qâlu[pay-attention]V akk-x-mbperi:šarru[king]N akk-x-mbperi:ana[to]PRP akk-x-mbperi:Gublu[Byblos]GN
aemw/amarna/P270930,EA 139. A new voice an old story [vassal letter],006,akk-x-mbperi:ālu[city]N akk-x-mbperi:u[and]CNJ akk-x-mbperi:ālu[city]N akk-x-mbperi:abu[father]N
aemw/amarna/P270930,EA 139. A new voice an old story [vassal letter],007,akk-x-mbperi:ištu[from]PRP akk-x-mbperi:dārītu[perpetuity]N akk-x-mbperi:šanītu[something-other]N akk-x-mbperi:amāru[see]V
aemw/amarna/P270930,EA 139. A new voice an old story [vassal letter],008,akk-x-mbperi:Gublu[Byblos]GN akk-x-mbperi:kīma[like]PRP akk-x-mbperi:Hikuptah[Memphis]GN akk-x-mbperi:kīnanna[so]AV
aemw/amarna/P270930,EA 139. A new voice an old story [vassal letter],009,akk-x-mbperi:Gublu[Byblos]GN akk-x-mbperi:ana[to]PRP akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
