id_text,text_name,l_no,text
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 1',šinig[tamarisk]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 2',šinig[tamarisk]N dili[single]V/i
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 3',šinig[tamarisk]N kur[mountain]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 4',šaršabid[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 5',mes[tree]N šaršabid[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 6',lam[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 7',eš[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 8',usuh[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 9',usuh[tree]N tur[small]V/i
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 10',še[cone]N usuh[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 11',pa[branch]N usuh[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 12',an[sky]N usuh[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 13',bir.GAM.la.e[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 14',šimgig[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 15',šennur[plum]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 16',lamgal[nut]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 17',lamtur[nut]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 18',allanum[oak]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],o 19',ildag[poplar]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 1,ildag[poplar]N kur[mountain]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 2,ildag[poplar]N bur[to-spread-out;-cover]V/t
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 3,ildag[poplar]N šitan[water-channel]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 4,kur[wood]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 5,ŋešaʾabak[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 6,ŋešaʾabak[tree]N Meluhha[1]GN
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 7,ŋipar[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 8,manu[wood]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 9,manu[wood]N gibil[firewood]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 10,manu[wood]N šu[hand]N ak[do]V/t
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 11,manu[wood]N sag[good]V/i
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 12,manu[wood]N muran[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 13,muran[tree]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 14,nurma[pomegranate]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 15,KID.da[twig]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 16,KID.da[twig]N
dcclt/P253238,CUSAS 12 3.1.10 [OB Ura],r 17,KID.da[twig]N
