id_text,text_name,version,l_no,text
etcsri/Q000923,Gudea 067,,1,sux:Ninhursaŋak[1]DN
etcsri/Q000923,Gudea 067,,2,sux:ama[mother]N sux:ki[place]N sux:aŋ[measure]V/t
etcsri/Q000923,Gudea 067,,3,sux:Ninŋirsuk[1]DN
etcsri/Q000923,Gudea 067,,4,sux:nin[lady]N sux:iri[city]N sux:mu[grow]V/t
etcsri/Q000923,Gudea 067,,5,sux:ama[mother]N sux:dumu[child]N
etcsri/Q000923,Gudea 067,,6,sux:Gudea[1]RN
etcsri/Q000923,Gudea 067,,7,sux:ensik[ruler]N
etcsri/Q000923,Gudea 067,,8,sux:Lagaš[1]SN
etcsri/Q000923,Gudea 067,,9,sux:e[house]N sux:Ŋirsu[1]SN
