id_text,text_name,l_no,text
dcclt/P388265,SC 1 022 [OB Ura],i 5,mes[tree]N babbar[white]V/i
dcclt/P388265,SC 1 022 [OB Ura],i 6,mes[tree]N giggi[black]V/i
dcclt/P388265,SC 1 022 [OB Ura],i 7,mes[tree]N Magan[1]GN
dcclt/P388265,SC 1 022 [OB Ura],i 8,mes[blackness]N aʾabak[sea]N Meluhha[1]GN
dcclt/P388265,SC 1 022 [OB Ura],i 9,mes.TU[tree]N
dcclt/P388265,SC 1 022 [OB Ura],i 10,elammakum[tree]N
dcclt/P388265,SC 1 022 [OB Ura],i 11,šagkal[tree]N
dcclt/P388265,SC 1 022 [OB Ura],i 12,šaršabid[tree]N
dcclt/P388265,SC 1 022 [OB Ura],i 13,suhuš[offshoot]N
dcclt/P388265,SC 1 022 [OB Ura],i 14,girinum[plant]N
dcclt/P388265,SC 1 022 [OB Ura],i 15,zirdum[olive]N
dcclt/P388265,SC 1 022 [OB Ura],i 16,šiqdum[almond]N
dcclt/P388265,SC 1 022 [OB Ura],i 17,damšelum[plant]N
dcclt/P388265,SC 1 022 [OB Ura],i 18,ilianum[tree]N
dcclt/P388265,SC 1 022 [OB Ura],i 19,urnum[cedar]N
dcclt/P388265,SC 1 022 [OB Ura],i 20,urzinum[tree]N
dcclt/P388265,SC 1 022 [OB Ura],i 21,hilum[resin]N urzinum[tree]N
dcclt/P388265,SC 1 022 [OB Ura],i 22,mirišŋara[tree]N
dcclt/P388265,SC 1 022 [OB Ura],i 23,halub[tree]N
dcclt/P388265,SC 1 022 [OB Ura],i 24,šeš[object]N
dcclt/P388265,SC 1 022 [OB Ura],i 26,dih[weed]N
dcclt/P388265,SC 1 022 [OB Ura],ii 15,adar[plant]N
dcclt/P388265,SC 1 022 [OB Ura],ii 16,isimu[sprout]N
dcclt/P388265,SC 1 022 [OB Ura],ii 17,ŋeš[tree]N hursaŋ[mountain]N
dcclt/P388265,SC 1 022 [OB Ura],ii 18,tir[forest]N
dcclt/P388265,SC 1 022 [OB Ura],ii 19,tir[forest]N izi[fire]N gu[eat]V/t
dcclt/P388265,SC 1 022 [OB Ura],ii 20,tir[forest]N eh[insect]N gu[eat]V/t
dcclt/P388265,SC 1 022 [OB Ura],ii 21,šenu[tree]N
dcclt/P388265,SC 1 022 [OB Ura],ii 22,šedug[tree]N
dcclt/P388265,SC 1 022 [OB Ura],ii 23,šeše[tree]N
dcclt/P388265,SC 1 022 [OB Ura],ii 24,arganum[conifer]N
dcclt/P388265,SC 1 022 [OB Ura],ii 25,lam[tree]N
dcclt/P388265,SC 1 022 [OB Ura],ii 26,eš[tree]N
dcclt/P388265,SC 1 022 [OB Ura],ii 27,šumsikil[vegetable]N
dcclt/P388265,SC 1 022 [OB Ura],ii 28,šennur[plum]N
dcclt/P388265,SC 1 022 [OB Ura],ii 29,ŋeštin[vine]N
dcclt/P388265,SC 1 022 [OB Ura],ii 30,ŋeštinkira[berry]N
dcclt/P388265,SC 1 022 [OB Ura],ii 31,ŋeštinkaʾa[grape]N
dcclt/P388265,SC 1 022 [OB Ura],ii 32,ildag[poplar]N
dcclt/P388265,SC 1 022 [OB Ura],ii 33,ildag[poplar]N kur[mountain]N
dcclt/P388265,SC 1 022 [OB Ura],iii 1,ildag[poplar]N bur[spread]V/t
dcclt/P388265,SC 1 022 [OB Ura],iii 2,ildag[poplar]N šitan[water-channel]N
dcclt/P388265,SC 1 022 [OB Ura],iii 3,eren[cedar]N
dcclt/P388265,SC 1 022 [OB Ura],iii 4,eren[cedar]N mes[blackness]N
dcclt/P388265,SC 1 022 [OB Ura],iii 5,ŋešaʾabak[tree]N
dcclt/P388265,SC 1 022 [OB Ura],iii 6,ŋešaʾabak[tree]N Meluhha[1]GN
dcclt/P388265,SC 1 022 [OB Ura],iii 7,lamgal[nut]N
dcclt/P388265,SC 1 022 [OB Ura],iii 8,lamtur[nut]N
dcclt/P388265,SC 1 022 [OB Ura],iii 9,allanum[oak]N
dcclt/P388265,SC 1 022 [OB Ura],iii 13,maš[plant]N
dcclt/P388265,SC 1 022 [OB Ura],iii 14,ŋiri[foot]N
dcclt/P388265,SC 1 022 [OB Ura],iii 15,suhur[tuft]N
dcclt/P388265,SC 1 022 [OB Ura],iii 16,suhur[tuft]N
dcclt/P388265,SC 1 022 [OB Ura],iii 19,ilianum[tree]N
dcclt/P388265,SC 1 022 [OB Ura],iii 20,usuh[tree]N
dcclt/P388265,SC 1 022 [OB Ura],iii 21,še[cone]N usuh[tree]N
dcclt/P388265,SC 1 022 [OB Ura],iii 22,numun[seed]N usuh[tree]N
dcclt/P388265,SC 1 022 [OB Ura],iii 23,an[sky]N usuh[tree]N
dcclt/P388265,SC 1 022 [OB Ura],iii 24,usuh[tree]N pa[branch]N kud[cut]V/t
dcclt/P388265,SC 1 022 [OB Ura],iii 25,hašhur[apple]N
dcclt/P388265,SC 1 022 [OB Ura],iii 26,hašhur[apple]N kur[mountain]N
dcclt/P388265,SC 1 022 [OB Ura],iii 27,hašhur[apple]N armanu[tree]N
dcclt/P388265,SC 1 022 [OB Ura],iii 28,nurma[pomegranate]N
dcclt/P388265,SC 1 022 [OB Ura],iii 29,zabalum[juniper]N
dcclt/P388265,SC 1 022 [OB Ura],iii 30,li[juniper]N
dcclt/P388265,SC 1 022 [OB Ura],iii 31,peš[fig]N
dcclt/P388265,SC 1 022 [OB Ura],iii 32,ŋipar[tree]N
