id_text,text_name,l_no,text
riao/Q006021,Adad-nerari II 2,2,Šamaš[1]DN Marduk[1]DN Ninurta[1]DN
riao/Q006021,Adad-nerari II 2,3,Igigu[1]DN Anunnaku[1]DN Nergal[1]DN Nusku[1]DN
riao/Q006021,Adad-nerari II 2,4,Ninlil[1]DN Enlil[1]DN Ištar[1]DN
riao/Q006021,Adad-nerari II 2,5,Adad-narari_II[king-of-Assyria]RN
riao/Q006021,Adad-nerari II 2,10,Adad-narari_II[king-of-Assyria]RN Aššur[Assyria]GN Aššur[Assyria]GN Šamaš[1]DN
riao/Q006021,Adad-nerari II 2,11,Aššur-dan_II[king-of-Assyria]RN Enlil[1]DN Aššur[1]DN Tukulti-apil-Ešarra_II[Tiglath-pileser-II;-king-of-Assyria]RN Aššur[1]DN
riao/Q006021,Adad-nerari II 2,12,Aššur-reša-iši_II[king-of-Assyria]RN
riao/Q006021,Adad-nerari II 2,16,Adad-narari_II[king-of-Assyria]RN Aššur[Assyria]GN
riao/Q006021,Adad-nerari II 2,18,Girru[1]DN
riao/Q006021,Adad-nerari II 2,23,Aššur[1]DN Zab[Lower-Zab]WN Lullumu[1]GN
riao/Q006021,Adad-nerari II 2,24,Habhu[Habhu]GN Zamua[1]GN Namru[1]GN Qumanu[1]EN Mehru[1]GN
riao/Q006021,Adad-nerari II 2,25,Salua[1]GN Uraṭru[1]GN
riao/Q006021,Adad-nerari II 2,26,Katmuhu[1]GN Karduniaš[Babylonia]GN
riao/Q006021,Adad-nerari II 2,27,Šamaš-mudammiq[foreign-ruler]RN Karduniaš[Babylonia]GN Ialman[1]GN Turan[Dyala?]WN Lahiru[1]SN
riao/Q006021,Adad-nerari II 2,28,Ugar-Sallu[1]SN Aššur[Assyria]GN Deru[Der]GN
riao/Q006021,Adad-nerari II 2,29,Arrapha[1]SN Lubdu[1]SN Karduniaš[Babylonia]GN Aššur[Assyria]GN
riao/Q006021,Adad-nerari II 2,30,Nairi[1]GN Habhu-ša-betani[1]GN Nahur[1]SN Ašnaku[1]SN
riao/Q006021,Adad-nerari II 2,31,Natbu[1]GN Alzu[1]GN
riao/Q006021,Adad-nerari II 2,33,Ahlamu-Armaya[Ahlamu-Arameans]EN Suhu[1]GN
riao/Q006021,Adad-nerari II 2,34,Idu[1]SN Zaqqu[1]SN Aššur[Assyria]GN
riao/Q006021,Adad-nerari II 2,35,Arinu[1]SN Turhu[1]SN Zaduru[1]SN Šubru[1]GN Aššur[Assyria]GN
riao/Q006021,Adad-nerari II 2,36,Apqu[1]SN
riao/Q006021,Adad-nerari II 2,39,Dur-mati-Aššur[eponym]PN Hanigalbat[1]GN Nur-Adad[ruler-of-the-land-Dagara]RN Temannu[1]EN
riao/Q006021,Adad-nerari II 2,40,Pauza[1]SN Kašiyaru[1]GN
riao/Q006021,Adad-nerari II 2,41,Pauza[1]SN Naṣipinu[1]SN
riao/Q006021,Adad-nerari II 2,42,Ili-emuqaiya[eponym]PN Hanigalbat[1]GN Naṣipanu[1]GN
riao/Q006021,Adad-nerari II 2,43,Iaridu[1]SN
riao/Q006021,Adad-nerari II 2,44,Saraku[1]SN
riao/Q006021,Adad-nerari II 2,45,Ninuaiya[eponym]PN Hanigalbat[1]GN Huzirina[1]SN
