id_text,text_name,l_no,text
riao/Q005926,Tiglath-pileser I 01,i 1,Aššur[1]DN
riao/Q005926,Tiglath-pileser I 01,i 3,Enlil[1]DN Anunnaku[1]DN
riao/Q005926,Tiglath-pileser I 01,i 5,Sin[1]DN
riao/Q005926,Tiglath-pileser I 01,i 7,Šamaš[1]DN
riao/Q005926,Tiglath-pileser I 01,i 9,Adad[1]DN
riao/Q005926,Tiglath-pileser I 01,i 11,Ninurta[1]DN
riao/Q005926,Tiglath-pileser I 01,i 13,Ištar[1]DN
riao/Q005926,Tiglath-pileser I 01,i 18,Tukulti-apil-Ešarra_I[Tiglath-pileser-I;-king-of-Assyria]RN
riao/Q005926,Tiglath-pileser I 01,i 22,Enlil[1]DN
riao/Q005926,Tiglath-pileser I 01,i 26,Ehursagkurkurra[1]TN
riao/Q005926,Tiglath-pileser I 01,i 28,Tukulti-apil-Ešarra_I[Tiglath-pileser-I;-king-of-Assyria]RN
riao/Q005926,Tiglath-pileser I 01,i 31,Šamaš[1]DN
riao/Q005926,Tiglath-pileser I 01,i 33,Enlil[1]DN
riao/Q005926,Tiglath-pileser I 01,i 36,Aššur[1]DN
riao/Q005926,Tiglath-pileser I 01,i 44,Enlil[1]DN
riao/Q005926,Tiglath-pileser I 01,i 45,Aššur[1]DN
riao/Q005926,Tiglath-pileser I 01,i 46,Aššur[1]DN
riao/Q005926,Tiglath-pileser I 01,i 52,Aššur[1]DN
riao/Q005926,Tiglath-pileser I 01,i 59,Aššur[Assyria]GN
riao/Q005926,Tiglath-pileser I 01,i 63,Mušku[1]EN
riao/Q005926,Tiglath-pileser I 01,i 64,Alzu[1]GN
riao/Q005926,Tiglath-pileser I 01,i 65,Purulumzu[1]GN
riao/Q005926,Tiglath-pileser I 01,i 66,Aššur[1]DN
riao/Q005926,Tiglath-pileser I 01,i 69,Katmuhu[1]GN
riao/Q005926,Tiglath-pileser I 01,i 70,Aššur[1]DN
riao/Q005926,Tiglath-pileser I 01,i 72,Kašiyaru[1]GN
riao/Q005926,Tiglath-pileser I 01,i 75,Katmuhu[1]GN
riao/Q005926,Tiglath-pileser I 01,i 89,Katmuhu[1]GN
riao/Q005926,Tiglath-pileser I 01,i 90,Aššur[1]DN
riao/Q005926,Tiglath-pileser I 01,i 91,Katmuhu[1]GN
riao/Q005926,Tiglath-pileser I 01,ii 2,Katmuhu[1]GN
riao/Q005926,Tiglath-pileser I 01,ii 3,Šereššu[1]SN
riao/Q005926,Tiglath-pileser I 01,ii 4,Idiqlat[Tigris]WN
