id_text,text_name,l_no,text
riao/Q005628,Erišum I 08,1,Erišum_I[vice-regent-of-Aššur]RN
riao/Q005628,Erišum I 08,2,iššiakku[city-ruler]N
riao/Q005628,Erišum I 08,3,Aššur[1]DN
riao/Q005628,Erišum I 08,4,māru[son]N Ilu-šuma[vice-regent-of-Aššur]RN
riao/Q005628,Erišum I 08,5,iššiakku[city-ruler]N
riao/Q005628,Erišum I 08,6,Aššur[1]DN
riao/Q005628,Erišum I 08,7,Erišum_I[vice-regent-of-Aššur]RN
riao/Q005628,Erišum I 08,8,iššiakku[city-ruler]N
riao/Q005628,Erišum I 08,9,Aššur[1]DN
riao/Q005628,Erišum I 08,10,ana[to]PRP balāṭu[life]N
