id_text,text_name,l_no,text
dcclt/P389511,EEN 287-288 [OB Ura],o 1,ŋešaʾabak[tree]N
dcclt/P389511,EEN 287-288 [OB Ura],o 2,ŋešaʾabak[tree]N Meluhha[1]GN
dcclt/P389511,EEN 287-288 [OB Ura],o 3,mes[blackness]N šagkal[tree]N
dcclt/P389511,EEN 287-288 [OB Ura],o 4,elammakum[tree]N
dcclt/P389511,EEN 287-288 [OB Ura],o 5,gizilum[tree]N
dcclt/P389511,EEN 287-288 [OB Ura],o 6,zirdum[olive]N
dcclt/P389511,EEN 287-288 [OB Ura],o 7,šiqdum[almond]N
dcclt/P389511,EEN 287-288 [OB Ura],o 8,šagkal[tree]N
dcclt/P389511,EEN 287-288 [OB Ura],o 9,šaršabid[tree]N
dcclt/P389511,EEN 287-288 [OB Ura],o 10,suhuš[offshoot]N
dcclt/P389511,EEN 287-288 [OB Ura],o 11,kamisarru[pear-tree]N
dcclt/P389511,EEN 287-288 [OB Ura],o 12,urzinum[tree]N
dcclt/P389511,EEN 287-288 [OB Ura],o 13,urnum[cedar]N
dcclt/P389511,EEN 287-288 [OB Ura],o 14,ilianum[tree]N
