id_text,text_name,l_no,text
riao/Q005987,Aššur-bel-kala 06,5',Muṣru[Egypt]GN
riao/Q005987,Aššur-bel-kala 06,6',Aššur[1]DN Anu[1]DN Adad[1]DN
riao/Q005987,Aššur-bel-kala 06,7',Aramu[Arameans]EN Purattu[Euphrates]WN
riao/Q005987,Aššur-bel-kala 06,8',Anat[1]SN Suhu[1]GN Tadmar[1]SN Rapiqu[1]SN Karduniaš[Babylonia]GN
riao/Q005987,Aššur-bel-kala 06,9',Aššur[Ashur]SN
riao/Q005987,Aššur-bel-kala 06,10',x-ʾadu[1]EN Sutu[1]EN
riao/Q005987,Aššur-bel-kala 06,11',x-miru[1]EN Labnana[1]GN
riao/Q005987,Aššur-bel-kala 06,12',Purattu[Euphrates]WN
riao/Q005987,Aššur-bel-kala 06,13',Purattu[Euphrates]WN
riao/Q005987,Aššur-bel-kala 06,14',Ahlamu[1]EN
riao/Q005987,Aššur-bel-kala 06,15',Mi-x[1]SN
