id_text,text_name,l_no,text
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],001,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],002,akk-x-mbperi:amtu[maid]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],003,akk-x-mbperi:wardu[slave]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],004,akk-x-mbperi:šēpu[foot]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],005,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],006,akk-x-mbperi:amtu[maid]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],007,akk-x-mbperi:ālu[city]N akk-x-mbperi:šarru[king]N akk-x-mbperi:dārītu[perpetuity]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],008,akk-x-mbperi:šanītu[something-other]N akk-x-mbperi:šarru[king]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],009,
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],010,akk-x-mbperi:libbu[interior]N akk-x-mbperi:šarru[king]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],011,akk-x-mbperi:šarru[king]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],012,akk-x-mbperi:šarru[king]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],013,akk-x-mbperi:rabû[big-one]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],014,akk-x-mbperi:ālu[city]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],015,
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],016,akk-x-mbperi:ālu[city]N akk-x-mbperi:šarru[king]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],017,akk-x-mbperi:išqillatu[(a-type-of)-shell]N akk-x-mbperi:šarru[king]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],018,akk-x-mbperi:šanītu[something-other]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],019,
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],020,akk-x-mbperi:šanītu[something-other]N akk-x-mbperi:arnu[guilt]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],021,
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],022,
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],023,akk-x-mbperi:muhhu[skull]N akk-x-mbperi:arnu[guilt]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],024,akk-x-mbperi:muhhu[skull]N akk-x-mbperi:awīlu[man]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],025,akk-x-mbperi:mahru[front]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],026,akk-x-mbperi:kalû[all]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],027,akk-x-mbperi:mātu[land]N akk-x-mbperi:mātu[land]N akk-x-mbperi:šarru[king]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],028,
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],029,akk-x-mbperi:awīlu[man]N akk-x-mbperi:mātu[land]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],030,akk-x-mbperi:erṣetu[earth]N akk-x-mbperi:šanītu[something-other]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],031,akk-x-mbperi:šarru[king]N
aemw/amarna/P271085,EA 140. Again the crimes of Aziru [vassal letter],032,akk-x-mbperi:šarru[king]N
