id_text,text_name,l_no,text
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 3',ŋeštin[vine]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 4',ŋeštinkira[berry]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 6',ŋeštinguruma[~vine]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 7',peš[fig]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 8',peš[fig]N Mari[1]SN
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 9',hašhur[apple]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 10',hašhur[apple]N kur[mountain]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 11',hašhur[apple]N armanu[tree]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 12',hašhur[apple]N damšelum[plant]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 13',hašhur[apple]N baza[dwarf]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 14',hašhur[apple]N šeʾeštub[barley]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 15',šenu[tree]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 16',šedug[tree]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 17',šeše[tree]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 18',šinig[tamarisk]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 19',šinig[tamarisk]N kur[mountain]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 20',šinig[tamarisk]N dili[single]V/i
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 21',šaršabid[tree]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],i 22',šaršabid[tree]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],ii 2',dih[weed]N
dcclt/P459217,EEN 263-64 IB 1547 [OB Ura],ii 3',lamgal[nut]N
