id_text,text_name,l_no,text
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],001,akk-x-mbperi:ana[to]PRP akk-x-mbperi:šarru[king]N akk-x-mbperi:rabû[big]AJ akk-x-mbperi:bēlu[lord]N akk-x-mbperi:ilu[god]N akk-x-mbperi:Šamaš[1]DN
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],002,akk-x-mbperi:umma[saying]PRP akk-x-mbperi:Aziru[1]PN akk-x-mbperi:wardu[slave]N
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],003,akk-x-mbperi:u[and]CNJ akk-x-mbperi:ana[to]PRP akk-x-mbperi:šēpu[foot]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:ilu[god]N akk-x-mbperi:Šamaš[1]DN akk-x-mbperi:maqātu[fall]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],004,akk-x-mbperi:bēlu[lord]N akk-x-mbperi:anāku[I]IP akk-x-mbperi:wardu[slave]N akk-x-mbperi:u[and]CNJ akk-x-mbperi:ina[in]PRP akk-x-mbperi:kašādu[reach]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],005,akk-x-mbperi:ana[to]PRP akk-x-mbperi:pānu[front]N akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:u[and]CNJ akk-x-mbperi:qabû[say]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],006,akk-x-mbperi:gabbu[totality]N akk-x-mbperi:awātu[word]N akk-x-mbperi:ana[to]PRP akk-x-mbperi:pānu[front]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],007,akk-x-mbperi:bēlu[lord]N akk-x-mbperi:ana[to]PRP akk-x-mbperi:awīlu[man]N akk-x-mbperi:sarru[false]AJ
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],008,akk-x-mbperi:ša[that]REL akk-x-mbperi:akālu[eat]V akk-x-mbperi:karṣu[slander]N
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],009,akk-x-mbperi:ana[to]PRP akk-x-mbperi:pānu[front]N akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:lā[not]MOD akk-x-mbperi:šemû[hear]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],010,akk-x-mbperi:anāku[I]IP akk-x-mbperi:wardu[slave]N akk-x-mbperi:adi[until]PRP akk-x-mbperi:dārītu[perpetuity]N
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],011,akk-x-mbperi:u[and]CNJ akk-x-mbperi:aššu[because-(of)]PRP akk-x-mbperi:Hanʾi[1]PN akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:qabû[say]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],012,akk-x-mbperi:bēlu[lord]N akk-x-mbperi:ina[in]PRP akk-x-mbperi:Tunip[1]GN akk-x-mbperi:wašbu[inhabited]AJ
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],013,akk-x-mbperi:u[and]CNJ akk-x-mbperi:lā[not]MOD akk-x-mbperi:edû[know]V akk-x-mbperi:inūma[when]SBJ akk-x-mbperi:kašdu[achieved]AJ
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],014,akk-x-mbperi:matimê[whenever]SBJ akk-x-mbperi:šemû[hear]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],015,akk-x-mbperi:u[and]CNJ akk-x-mbperi:elû[go-up]V akk-x-mbperi:ina[in]PRP akk-x-mbperi:warkû[rear-part]N
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],016,akk-x-mbperi:u[and]CNJ akk-x-mbperi:lā[not]MOD akk-x-mbperi:kašādu[reach]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],017,akk-x-mbperi:u[and]CNJ akk-x-mbperi:kašādu[reach]V akk-x-mbperi:Hanʾi[1]PN
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],018,akk-x-mbperi:ina[in]PRP akk-x-mbperi:šulmu[completeness]N akk-x-mbperi:u[and]CNJ akk-x-mbperi:šâlu[ask]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],019,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:kīmê[like]PRP akk-x-mbperi:wabālu[carry]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],020,akk-x-mbperi:ahu[brother]N akk-x-mbperi:u[and]CNJ akk-x-mbperi:Bet-ili[1]PN akk-x-mbperi:izuzzu[stand]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],021,akk-x-mbperi:ana[to]PRP akk-x-mbperi:pānu[front]N akk-x-mbperi:alpu[bull]N akk-x-mbperi:enzu[goat]N akk-x-mbperi:u[and]CNJ akk-x-mbperi:iṣṣūru[bird]N
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],022,akk-x-mbperi:akalu[bread]N akk-x-mbperi:šikaru[beer]N akk-x-mbperi:nadānu[give]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],023,akk-x-mbperi:sisû[horse]N akk-x-mbperi:imēru[donkey]N akk-x-mbperi:nadānu[give]V
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],024,akk-x-mbperi:ana[to]PRP akk-x-mbperi:harrānu[way]N akk-x-mbperi:u[and]CNJ akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P270920,EA 161. An absence explained [vassal letter],025,akk-x-mbperi:awātu[word]N akk-x-mbperi:šemû[hear]V
