id_text,text_name,l_no,text
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 1,guza[chair]N
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 2,guza[chair]N šuniŋin[total]N
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 3,guza[chair]N zag[side]N us[follow]V/t
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 4,guza[chair]N kinud[bedroom]N
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 5,guza[chair]N gid[long]V/i
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 6,guza[chair]N kugbabbar[silver]N ŋar[place]V/t
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 7,guza[chair]N zu[tooth]N kešed[bind]V/t
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 8,guza[chair]N tu[bath?]N
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 9,še[barley]N
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 10,sila[unit]N
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 11,sila[unit]N
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],o 13,sila[unit]N
dcclt/P251686,CUSAS 12 3.1.04 [OB Ura],r 1,sila[unit]N
