id_text,text_name,l_no,text
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],001,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],002,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],003,akk-x-mbperi:wardu[slave]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],004,akk-x-mbperi:šēpu[foot]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],005,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],006,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],007,akk-x-mbperi:awīlu[man]N akk-x-mbperi:ālu[city]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],008,akk-x-mbperi:awīlu[man]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],009,akk-x-mbperi:nukurtu[enmity]N akk-x-mbperi:ālu[city]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],010,akk-x-mbperi:salīmu[peace]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],011,akk-x-mbperi:rabû[big-one]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],012,akk-x-mbperi:ālu[city]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],013,akk-x-mbperi:ilu[god]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],014,akk-x-mbperi:karṣu[slander]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],015,akk-x-mbperi:pānu[front]N akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],016,akk-x-mbperi:šanītu[something-other]N akk-x-mbperi:namālu[ant]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],017,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],018,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],019,akk-x-mbperi:qātu[hand]N akk-x-mbperi:awīlu[man]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],020,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],021,akk-x-mbperi:ūmu[day]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],022,akk-x-mbperi:ālu[city]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],023,akk-x-mbperi:šanītu[something-other]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],024,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],025,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],026,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],027,
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],028,qca:ʾēb[enemy]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],029,akk-x-mbperi:awīlu[man]N akk-x-mbperi:ālu[city]N
aemw/amarna/P270946,EA 252. Sparing one’s enemies [vassal letter],030,akk-x-mbperi:ilu[god]N qca:šusu[plundering-one]N akk-x-mbperi:abu[father]N
