id_text,text_name,l_no,text
<<<<<<< HEAD
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],001,akk-x-mbperi:ana[to]PRP akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:Šamaš[1]DN
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],002,akk-x-mbperi:umma[saying]PRP akk-x-mbperi:Rib-Haddi[1]PN akk-x-mbperi:wardu[slave]N
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],003,akk-x-mbperi:bēltu[lady]N akk-x-mbperi:ša[of]DET akk-x-mbperi:Gublu[Byblos]GN akk-x-mbperi:nadānu[give]V
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],004,akk-x-mbperi:dunnu[power]N akk-x-mbperi:ana[to]PRP akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:ana[to]PRP
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],005,akk-x-mbperi:šēpu[foot]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:Šamaš[1]DN
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],006,akk-x-mbperi:maqātu[fall]V akk-x-mbperi:Rib-Haddi[1]PN
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],007,akk-x-mbperi:šapāru[send]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:bēlu[lord]N akk-x-mbperi:leqû[taken]AJ
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],008,akk-x-mbperi:Aziru[1]PN akk-x-mbperi:kalû[all]N akk-x-mbperi:ālu[city]N
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],009,akk-x-mbperi:Gublu[Byblos]GN akk-x-mbperi:ina[in]PRP akk-x-mbperi:ēdēnu[alone]AV
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],010,akk-x-mbperi:riāhu[remain]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:yâšim[to-me]IP akk-x-mbperi:u[and]CNJ
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],011,akk-x-mbperi:malāku[discuss]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:wardu[slave]N akk-x-mbperi:kittu[steadiness]N
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],012,akk-x-mbperi:anumma[now]AV akk-x-mbperi:elû[go-up]V akk-x-mbperi:ṣābu[people]N akk-x-mbperi:ina[in]PRP
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],013,akk-x-mbperi:Gublu[Byblos]GN akk-x-mbperi:u[and]CNJ akk-x-mbperi:leqû[taken]AJ
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],014,akk-x-mbperi:inanna[now]AV akk-x-mbperi:adi[until]PRP akk-x-mbperi:pahāru[gather]V akk-x-mbperi:kalû[all]N
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],015,akk-x-mbperi:ālu[city]N akk-x-mbperi:u[and]CNJ akk-x-mbperi:leqû[take]V akk-x-mbperi:ayyāmi[where?]QP
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],016,akk-x-mbperi:izuzzu[stand]V akk-x-mbperi:anāku[I]IP akk-x-mbperi:allû[certainly]MOD
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],017,akk-x-mbperi:kīam[so]AV akk-x-mbperi:qabû[say]V akk-x-mbperi:leqû[taken]AJ
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],018,akk-x-mbperi:ālu[city]N akk-x-mbperi:Rib-Haddi[1]PN akk-x-mbperi:u[and]CNJ
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],019,akk-x-mbperi:Ṣumur[1]GN
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],020,akk-x-mbperi:mīya[who?]QP akk-x-mbperi:šūt[he]IP akk-x-mbperi:wardu[slave]N akk-x-mbperi:kalbu[dog]N
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],021,akk-x-mbperi:u[and]CNJ akk-x-mbperi:leqû[taken]AJ akk-x-mbperi:ālu[city]N akk-x-mbperi:šarru[king]N akk-x-mbperi:ana[to]PRP akk-x-mbperi:šâšu[to-him]IP
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],022,akk-x-mbperi:u[and]CNJ akk-x-mbperi:hazannu[mayor]N akk-x-mbperi:dīku[killed]AJ
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],023,akk-x-mbperi:šâlu[ask]V akk-x-mbperi:šarru[king]N
aemw/amarna/P270985,EA 124. The tireless correspondent [vassal letter],024,akk-x-mbperi:adi[until]PRP akk-x-mbperi:kīnanna[so]AV
