id_text,text_name,l_no,text
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],001,akk-x-mbperi:ana[to]PRP akk-x-mbperi:Aman-appa[1]PN akk-x-mbperi:qabû[say]V
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],002,akk-x-mbperi:umma[saying]PRP akk-x-mbperi:Rib-Haddi[1]PN akk-x-mbperi:ana[to]PRP akk-x-mbperi:šēpu[foot]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],003,akk-x-mbperi:maqātu[fall]V akk-x-mbperi:Amana[Amon]DN akk-x-mbperi:ilu[god]N akk-x-mbperi:ša[of]DET akk-x-mbperi:šarru[king]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],004,akk-x-mbperi:bēlu[lord]N akk-x-mbperi:nadānu[give]V akk-x-mbperi:bāštu[dignity]N akk-x-mbperi:ina[in]PRP akk-x-mbperi:pānu[front]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],005,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:šemû[hear]V akk-x-mbperi:yâšim[to-me]IP akk-x-mbperi:nukurtu[enmity]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],006,akk-x-mbperi:dannu[strong]AJ akk-x-mbperi:u[and]CNJ akk-x-mbperi:kašādu[reach]V akk-x-mbperi:qadu[together-with]PRP
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],007,akk-x-mbperi:ṣābu[people]N akk-x-mbperi:piṭṭātu[archers]N akk-x-mbperi:u[and]CNJ akk-x-mbperi:leqû[take]V
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],008,akk-x-mbperi:Amurru[1]GN akk-x-mbperi:urru[daytime]N akk-x-mbperi:mūšu[night]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],009,akk-x-mbperi:šasû[shout]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:kâti[you]IP akk-x-mbperi:u[and]CNJ
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],010,akk-x-mbperi:qabû[say]V akk-x-mbperi:mādu[many]AJ akk-x-mbperi:magal[very-(much)]AV
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],011,akk-x-mbperi:mimmû[all]N akk-x-mbperi:ša[that]REL akk-x-mbperi:leqû[take]V akk-x-mbperi:ištu[from]PRP
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],012,akk-x-mbperi:šâšunu[(to/of)-them]IP akk-x-mbperi:ana[to]PRP akk-x-mbperi:Mittani[1]GN akk-x-mbperi:u[and]CNJ
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],013,akk-x-mbperi:anumma[now]AV akk-x-mbperi:inanna[now]AV akk-x-mbperi:lā[not]MOD akk-x-mbperi:qabû[say]V
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],014,akk-x-mbperi:u[and]CNJ akk-x-mbperi:ammīni[why?]AV akk-x-mbperi:waṣû[go-out]V akk-x-mbperi:ṣābu[people]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],015,akk-x-mbperi:anumma[now]AV akk-x-mbperi:qabû[say]V akk-x-mbperi:Yanhamu[1]PN
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],016,akk-x-mbperi:wuššuru[exempt]AJ akk-x-mbperi:šeʾu[barley]N akk-x-mbperi:ana[to]PRP akk-x-mbperi:kâti[you]IP
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],017,akk-x-mbperi:lā[not]MOD akk-x-mbperi:šemû[hear]V akk-x-mbperi:wardu[slave]N akk-x-mbperi:šūt[he]IP
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],018,akk-x-mbperi:ana[to]PRP akk-x-mbperi:šâšu[to-him]IP akk-x-mbperi:u[and]CNJ akk-x-mbperi:dannu[strong]AJ
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],019,akk-x-mbperi:mašku[skin]N akk-x-mbperi:mašku[skin]N akk-x-mbperi:ana[to]PRP
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],020,akk-x-mbperi:šâšu[to-him]IP akk-x-mbperi:lā[not]MOD akk-x-mbperi:rabû[big]AJ
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],021,akk-x-mbperi:u[and]CNJ akk-x-mbperi:lā[not]MOD akk-x-mbperi:nadānu[give]V
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],022,akk-x-mbperi:kaspu[silver]N akk-x-mbperi:ištu[from]PRP
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],023,akk-x-mbperi:u[and]CNJ akk-x-mbperi:lamādu[learn]V akk-x-mbperi:allû[certainly]MOD
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],024,akk-x-mbperi:Ummahnu[1]PN akk-x-mbperi:u[and]CNJ akk-x-mbperi:mutu[husband]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],025,akk-x-mbperi:Milkuru[1]PN akk-x-mbperi:amtu[maid]N akk-x-mbperi:bēltu[lady]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],026,akk-x-mbperi:ša[of]DET akk-x-mbperi:Gublu[Byblos]GN
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],027,akk-x-mbperi:qabû[say]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:Yarimuta[1]GN
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],028,akk-x-mbperi:u[and]CNJ akk-x-mbperi:qabû[say]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:šarru[king]N akk-x-mbperi:u[and]CNJ
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],029,akk-x-mbperi:nadānu[give]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:bēltu[lady]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],030,akk-x-mbperi:ul[not]MOD akk-x-mbperi:kalû[hold-(back)]V akk-x-mbperi:mimma[anything]XP
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],031,akk-x-mbperi:šanītu[something-other]N akk-x-mbperi:qabû[say]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:šarru[king]N
aemw/amarna/P270907,EA 086. Complaint to an official [vassal letter],032,akk-x-mbperi:u[and]CNJ akk-x-mbperi:nadānu[give]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:wardu[slave]N
