id_text,text_name,l_no,text
riao/Q005845,Tukulti-Ninurta I 09,10',lā[not]MOD kanšu[submissive-one]N
riao/Q005845,Tukulti-Ninurta I 09,11',qātu[hand]N kašādu[reach]V
riao/Q005845,Tukulti-Ninurta I 09,12',ištu[from]PRP Tulsina[1]GN u[and]CNJ šadû[mountain]N
riao/Q005845,Tukulti-Ninurta I 09,13',lasqu[(a-king-of-pastureland?)]N birīt[between]PRP Šasila[1]SN
riao/Q005845,Tukulti-Ninurta I 09,14',u[and]CNJ Mašḫat-šarri[1]SN ebertu[bank]N
riao/Q005845,Tukulti-Ninurta I 09,15',Zab[Lower-Zab]WN
riao/Q005845,Tukulti-Ninurta I 09,16',šiddu[side]N Qutu[Gutians]EN
riao/Q005845,Tukulti-Ninurta I 09,17',rapšu[wide]AJ sihirtu[circumference]N
riao/Q005845,Tukulti-Ninurta I 09,18',Kašiyaru[1]GN
riao/Q005845,Tukulti-Ninurta I 09,19',adi[until]PRP Kummuhu[1]GN
riao/Q005845,Tukulti-Ninurta I 09,20',Madanu[1]GN Nihanu[1]GN
riao/Q005845,Tukulti-Ninurta I 09,21',Alaia[1]GN Tepurzu[1]GN
riao/Q005845,Tukulti-Ninurta I 09,22',Purulumzu[1]GN kullatu[totality]N
riao/Q005845,Tukulti-Ninurta I 09,23',Šubaru[1]EN rapšu[wide]AJ
riao/Q005845,Tukulti-Ninurta I 09,24',adi[until]PRP ahu[arm]N Purattu[Euphrates]WN
riao/Q005845,Tukulti-Ninurta I 09,25',miṣru[border]N šâtunu[those]IP
riao/Q005845,Tukulti-Ninurta I 09,26',ana[to]PRP isqu[lot]N šarāku[present]V pû[mouth]N ištēn[one]NU
riao/Q005845,Tukulti-Ninurta I 09,27',kullatu[totality]N nakru[enemy]N šakānu[put]V
riao/Q005845,Tukulti-Ninurta I 09,28',rubû[ruler]N māhiru[opponent]N ṭātu[gift]N rēʾû[shepherd]N
riao/Q005845,Tukulti-Ninurta I 09,29',pāqidu[carer]N u[and]CNJ utullu[herdsman]N muštēširu[one-who-sets-straight]N anāku[I]IP
riao/Q005845,Tukulti-Ninurta I 09,30',ina[in]PRP ūmu[day]N
riao/Q005845,Tukulti-Ninurta I 09,31',ālu[city]N Aššur[Ashur]SN
riao/Q005845,Tukulti-Ninurta I 09,32',adi[until]PRP
riao/Q005845,Tukulti-Ninurta I 09,33',muhhurtu[opposite-(side)]N
riao/Q005845,Tukulti-Ninurta I 09,34',bītu[house]N
