id_text,text_name,l_no,text
dcclt/P432448,MMUM 35433 [OB Ura],o 1',taškarin[boxwood]N
dcclt/P432448,MMUM 35433 [OB Ura],o 2',esi[tree]N
dcclt/P432448,MMUM 35433 [OB Ura],o 3',ŋešnu[tree]N
dcclt/P432448,MMUM 35433 [OB Ura],o 4',halub[tree]N
dcclt/P432448,MMUM 35433 [OB Ura],o 5',šagkal[tree]N
dcclt/P432448,MMUM 35433 [OB Ura],o 6',ŋešgana[tree]N
dcclt/P432448,MMUM 35433 [OB Ura],o 7',ŋešgana[tree]N babbar[white]V/i
dcclt/P432448,MMUM 35433 [OB Ura],o 8',ŋešgana[tree]N giggi[black]V/i
dcclt/P432448,MMUM 35433 [OB Ura],o 9',ŋeš[tree]N giggi[black]V/i
dcclt/P432448,MMUM 35433 [OB Ura],o 10',ŋeštin[vine]N
dcclt/P432448,MMUM 35433 [OB Ura],o 11',ŋeštinkira[berry]N
dcclt/P432448,MMUM 35433 [OB Ura],o 12',ŋeštinkaʾa[grape]N
dcclt/P432448,MMUM 35433 [OB Ura],o 13',ŋeštin[vine]N garan[bunch]N
