id_text,text_name,l_no,text
riao/Q005937,Tiglath-pileser I 12,1',Karduniaš[Babylonia]GN
riao/Q005937,Tiglath-pileser I 12,2',Aššur[Ashur]SN
riao/Q005937,Tiglath-pileser I 12,3',Qummenu[1]GN
riao/Q005937,Tiglath-pileser I 12,5',Aššur[1]DN
riao/Q005937,Tiglath-pileser I 12,8',Matqiu[1]SN Sudrun[1]SN
riao/Q005937,Tiglath-pileser I 12,9',Arruhundu[1]SN Saqa[1]SN
riao/Q005937,Tiglath-pileser I 12,10',Iništi[1]SN Saqa[the-other-Saqa]SN
riao/Q005937,Tiglath-pileser I 12,11',Šuria[1]SN
riao/Q005937,Tiglath-pileser I 12,12',Na-x-hirdi[1]SN
riao/Q005937,Tiglath-pileser I 12,13',Habhu-ša-betani[1]GN Lua[1]SN Hirištu[1]SN
riao/Q005937,Tiglath-pileser I 12,16',Aššur[Ashur]SN
riao/Q005937,Tiglath-pileser I 12,17',Lullumu[1]GN
riao/Q005937,Tiglath-pileser I 12,18',Matqiu[1]SN Andaria[1]SN
riao/Q005937,Tiglath-pileser I 12,19',Adauš[1]GN
riao/Q005937,Tiglath-pileser I 12,20',Zab[Lower-Zab]WN
riao/Q005937,Tiglath-pileser I 12,21',Lullumu[1]GN Adauš[1]GN
riao/Q005937,Tiglath-pileser I 12,24',Ištar[1]DN Ninua[Nineveh]SN Šamši-Adad_I[son-of-Ila-kabkabu;-vice-regent-of-Aššur]RN
riao/Q005937,Tiglath-pileser I 12,26',Aššur-uballiṭ_I[vice-regent-of-Aššur;-son-of-Eriba-Adad-I]RN
riao/Q005937,Tiglath-pileser I 12,27',Salmanu-ašared_I[Shalmaneser-I;-son-of-Adad-narari-I;-king-of-Assyria]RN
riao/Q005937,Tiglath-pileser I 12,29',Ištar[1]DN
