id_text,text_name,l_no,text
riao/Q006010,Aššur-reša-iši II 2001,1,Bel-eriš[foreign-ruler]RN
riao/Q006010,Aššur-reša-iši II 2001,2,Samnuha[1]DN
riao/Q006010,Aššur-reša-iši II 2001,3,Aššur-rabi_II[king-of-Assyria]RN
riao/Q006010,Aššur-reša-iši II 2001,5,Aššur[1]DN
riao/Q006010,Aššur-reša-iši II 2001,6,Samnuha[1]DN
riao/Q006010,Aššur-reša-iši II 2001,7,Habur[1]WN
riao/Q006010,Aššur-reša-iši II 2001,9,Habur[1]WN
riao/Q006010,Aššur-reša-iši II 2001,10,Samnuha[1]DN
riao/Q006010,Aššur-reša-iši II 2001,15,Šadikanni[1]SN
riao/Q006010,Aššur-reša-iši II 2001,16,Aššur-reša-iši_II[king-of-Assyria]RN Aššur[Assyria]GN
riao/Q006010,Aššur-reša-iši II 2001,17,Samnuha[1]DN
riao/Q006010,Aššur-reša-iši II 2001,19,Samnuha[1]DN
riao/Q006010,Aššur-reša-iši II 2001,21,Purattu[Euphrates]WN
riao/Q006010,Aššur-reša-iši II 2001,28,Samnuha[1]DN Gubaba[1]DN
