id_text,text_name,l_no,text
riao/Q005879,Tukulti-Ninurta I 1001,o 8',Šarnida[1]GN Mehru[1]GN
riao/Q005879,Tukulti-Ninurta I 1001,o 9',Qutu[Gutians]EN Aššur[1]DN
riao/Q005879,Tukulti-Ninurta I 1001,o 10',Mehru[1]GN Aššur[Ashur]SN
riao/Q005879,Tukulti-Ninurta I 1001,o 11',Mehru[1]GN
riao/Q005879,Tukulti-Ninurta I 1001,o 16',Alzu[1]GN Amadanu[1]GN Nihanu[1]GN Alaia[1]GN Tepurzu[1]GN Purulumzu[1]GN
riao/Q005879,Tukulti-Ninurta I 1001,r 7',Nairi[1]GN
riao/Q005879,Tukulti-Ninurta I 1001,r 10',Paiteru[1]GN Nadanu[1]GN
riao/Q005879,Tukulti-Ninurta I 1001,r 11',x-ara[1]GN
riao/Q005879,Tukulti-Ninurta I 1001,r 12',x-humna[1]GN Himme[1]GN
riao/Q005879,Tukulti-Ninurta I 1001,r 13',Adurgini[1]GN Irgi-x[1]GN
