id_text,text_name,l_no,text
aemw/amarna/P270972,EA 382. About greetings [royal letter],001,
aemw/amarna/P270972,EA 382. About greetings [royal letter],002,akk-x-mbperi:ahu[brother]N
aemw/amarna/P270972,EA 382. About greetings [royal letter],003,
aemw/amarna/P270972,EA 382. About greetings [royal letter],004,
aemw/amarna/P270972,EA 382. About greetings [royal letter],005,
aemw/amarna/P270972,EA 382. About greetings [royal letter],006,
aemw/amarna/P270972,EA 382. About greetings [royal letter],007,akk-x-mbperi:šulmānu[greeting-gift]N
aemw/amarna/P270972,EA 382. About greetings [royal letter],008,akk-x-mbperi:šulmu[completeness]N
aemw/amarna/P270972,EA 382. About greetings [royal letter],009,
aemw/amarna/P270972,EA 382. About greetings [royal letter],010,akk-x-mbperi:qātu[hand]N akk-x-mbperi:wardu[slave]N
aemw/amarna/P270972,EA 382. About greetings [royal letter],r 011,akk-x-mbperi:šarru[king]N
aemw/amarna/P270972,EA 382. About greetings [royal letter],r 012,
aemw/amarna/P270972,EA 382. About greetings [royal letter],r 013,
aemw/amarna/P270972,EA 382. About greetings [royal letter],r 014,
