id_text,text_name,l_no,text
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 1,taškarin[boxwood]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 2,esi[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 3,ŋešnu[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 4,ŋešgana[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 5,ŋešgana[tree]N babbar[white]V/i
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 6,ŋešgana[tree]N giggi[black]V/i
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 7,halub[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 8,šagkal[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 9,ŋeš[tree]N giggi[black]V/i
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 10,ŋeštin[vine]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 11,ŋeštinkira[berry]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 12,ŋeštinkaʾa[grape]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 13,ŋeštinguruma[~vine]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 14,peš[fig]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 15,peš[fig]N Mari[1]SN
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 16,hašhur[apple]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 17,hašhur[apple]N kur[mountain]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 18,hašhur[apple]N armanu[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 19,hašhur[apple]N damšelum[plant]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 20,hašhur[apple]N baza[dwarf]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 21,hašhur[apple]N šeʾeštub[barley]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 22,šenu[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 23,šedug[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 24,šeše[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 25,šinig[tamarisk]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 26,šinig[tamarisk]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 27,šinig[tamarisk]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],i 28,šaršabid[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 1,ŋešaʾabak[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 2,ŋešaʾabak[tree]N Meluhha[1]GN
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 3,ŋipar[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 4,manu[wood]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 5,manu[wood]N duru[wet]V/i
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 6,manu[wood]N šu[hand]N ak[do]V/t
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 7,manu[wood]N gibil[firewood]N ak[do]V/t
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 8,manu[wood]N muran[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 9,nurma[pomegranate]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 10,KID.da[twig]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 11,KID.da[twig]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 12,KID.da[twig]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 13,mes[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 14,mes[tree]N Magan[1]GN
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 15,mes[tree]N Meluhha[1]GN
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 16,mes[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 17,mes[tree]N Kiengir[1]GN
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 18,mes[tree]N halub[tree]N harran[route]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 19,šennur[plum]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 20,eren[cedar]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 21,šurmen[cypress]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 22,zabalum[juniper]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 23,elammakum[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 24,girinum[plant]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 25,girim[flower]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 26,zirdum[olive]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],ii 27,tiʾarum[tree]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 1,ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 2,šag[heart]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 3,šag[heart]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 4,suhur[tuft]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 5,pa[branch]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 6,pakud[~tree]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 7,ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 8,dala[thorn]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 9,su[fibers]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 10,ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 11,kiri[orchard]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 12,ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 13,mud[stump]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 14,ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 15,ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 16,he₂.BAD[trimmings]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 17,tubala[harness]N ŋešnimbar[palm]N
dcclt/P459216,EEN 264-265 IB 1535+ [OB Ura],iii 18,ŋešnimbar[palm]N
