id_text,text_name,l_no,text
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],001,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],002,akk-x-mbperi:ilu[god]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],003,
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],004,akk-x-mbperi:wardu[slave]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],005,akk-x-mbperi:eperu[earth]N akk-x-mbperi:šēpu[foot]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],006,akk-x-mbperi:šēpu[foot]N akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],007,akk-x-mbperi:ilu[god]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],008,
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],009,
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],010,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],011,
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],012,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:ṣābu[people]N akk-x-mbperi:piṭṭātu[archers]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],013,akk-x-mbperi:wardu[slave]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],014,
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],015,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P270948,EA 269. Archers and myrrh [vassal letter],016,akk-x-mbperi:murru[bitterness]N akk-x-mbperi:murru[bitterness]N
