id_text,text_name,l_no,text
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],001,akk-x-mbperi:ana[to]PRP akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],002,akk-x-mbperi:Šamaš[1]DN akk-x-mbperi:umma[saying]PRP akk-x-mbperi:Rib-Haddi[1]PN
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],003,akk-x-mbperi:wardu[slave]N akk-x-mbperi:ana[to]PRP akk-x-mbperi:šēpu[foot]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],004,akk-x-mbperi:Šamaš[1]DN
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],005,akk-x-mbperi:maqātu[fall]V akk-x-mbperi:šemû[hear]V akk-x-mbperi:šarru[king]N
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],006,akk-x-mbperi:bēlu[lord]N akk-x-mbperi:awātu[word]N akk-x-mbperi:wardu[slave]N
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],007,akk-x-mbperi:kittu[steadiness]N akk-x-mbperi:marṣu[sick]AJ akk-x-mbperi:magal[very-(much)]AV
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],008,akk-x-mbperi:ana[to]PRP akk-x-mbperi:yâšim[to-me]IP akk-x-mbperi:dannu[strong]AJ akk-x-mbperi:nukurtu[enmity]N
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],009,akk-x-mbperi:māru[son]N akk-x-mbperi:Abdi-Aširte[1]PN akk-x-mbperi:erēbu[enter]V
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],010,akk-x-mbperi:ina[in]PRP akk-x-mbperi:Amurru[1]GN akk-x-mbperi:ana[to]PRP akk-x-mbperi:šâšunu[(to/of)-them]IP
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],011,akk-x-mbperi:kalû[all]N akk-x-mbperi:mātu[land]N akk-x-mbperi:Ṣumur[1]GN
aemw/amarna/P271029,EA 103. Critical days for Ṣumur [vassal letter],012,akk-x-mbperi:u[and]CNJ akk-x-mbperi:Irqata[1]GN akk-x-mbperi:riāhu[remain]V
