id_text,text_name,l_no,text
riao/Q006033,Tukulti-Ninurta II 03,o 1,Aššur[1]DN Anu[1]DN Igigu[1]DN Anunnaku[1]DN Bel[1]DN Enlil[1]DN
riao/Q006033,Tukulti-Ninurta II 03,o 2,Ea[1]DN Sin[1]DN Adad[1]DN
riao/Q006033,Tukulti-Ninurta II 03,o 3,Šamaš[1]DN Marduk[1]DN Ninurta[1]DN Igigu[1]DN Anunnaku[1]DN
riao/Q006033,Tukulti-Ninurta II 03,o 4,Nergal[1]DN Nusku[1]DN Ninlil[1]DN Enlil[1]DN
riao/Q006033,Tukulti-Ninurta II 03,o 5,Ištar[1]DN
riao/Q006033,Tukulti-Ninurta II 03,o 7,Tukulti-Ninurta_II[Tukulti-Ninurta-II;-son-of-Adad-narari-II;-king-of-Assyria]RN
riao/Q006033,Tukulti-Ninurta II 03,o 9,Tukulti-Ninurta_II[Tukulti-Ninurta-II;-son-of-Adad-narari-II;-king-of-Assyria]RN
riao/Q006033,Tukulti-Ninurta II 03,o 10,Šamaš[1]DN
riao/Q006033,Tukulti-Ninurta II 03,o 11,Enlil[1]DN
riao/Q006033,Tukulti-Ninurta II 03,o 12,Aššur[1]DN Tukulti-Ninurta_II[Tukulti-Ninurta-II;-son-of-Adad-narari-II;-king-of-Assyria]RN
riao/Q006033,Tukulti-Ninurta II 03,o 13,Aššur[Assyria]GN Aššur[Assyria]GN
riao/Q006033,Tukulti-Ninurta II 03,o 14,Adad-narari_II[king-of-Assyria]RN Aššur-dan_II[king-of-Assyria]RN Aššur[1]DN
riao/Q006033,Tukulti-Ninurta II 03,o 15,Tukulti-apil-Ešarra_II[Tiglath-pileser-II;-king-of-Assyria]RN Aššur-reša-iši_II[king-of-Assyria]RN
riao/Q006033,Tukulti-Ninurta II 03,o 21,Sin[1]DN
riao/Q006033,Tukulti-Ninurta II 03,r 4',Aššur[Assyria]GN
riao/Q006033,Tukulti-Ninurta II 03,r 5',Ninurta[1]DN Palil[1]DN
riao/Q006033,Tukulti-Ninurta II 03,r 8',Aššur-bel-kala[king-of-Assyria]RN Aššur[1]DN Tukulti-Ninurta_II[Tukulti-Ninurta-II;-son-of-Adad-narari-II;-king-of-Assyria]RN
riao/Q006033,Tukulti-Ninurta II 03,r 9',Aššur[1]DN Adad-narari_II[king-of-Assyria]RN Aššur[1]DN
riao/Q006033,Tukulti-Ninurta II 03,r 15',Aššur[1]DN Adad[1]DN
riao/Q006033,Tukulti-Ninurta II 03,r 16',Aššur[1]DN Adad[1]DN
