Text,Line
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,{d}lamma
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,{d}ba-u₂
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,nin-a-ni\dat
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,nam-til₃
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,ur-{d}nin-ŋir₂-su
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,ensi₂
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,lagaš{ki}-ka-še₃
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,nin-niŋar-e-si
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,dam-ne₂
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,u₃ nam-til₃-la-ni-še₃
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,a\abs mu-na-ri
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,maš-da-re-a-ba\gen
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p
{d}lamma {d}ba-u₂ nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ nin-niŋar-e-si dam-ne₂ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ri maš-da-re-a-ba\gen nin-ŋu₁₀\erg he₂-ma-zi-zi\v11sg3p mu-bi\cop,mu-bi\cop
