Text,Line
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,{d}šu-{d}suen
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,mu\abs pad₃-da
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,an-na
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,ki\abs aŋ₂ {d}en-lil₂-la₂
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,lugal {d}en-lil₂-le
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,šag₄ kug-ge\n5el3 pad₃-da
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,nam-sipad kalam-ma\gen
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,u₃ an-ub-da limmu₂-ba-še₃
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,lugal kalag-ga
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,lugal urim₅{ki}-ma
{d}šu-{d}suen mu\abs pad₃-da an-na ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le šag₄ kug-ge\n5el3 pad₃-da nam-sipad kalam-ma\gen u₃ an-ub-da limmu₂-ba-še₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba diŋir-ra-ni-ir i-tu-ri-a ensi₂ aš₂-nun-na{ki}-ka arad₂-da-ni-e e₂-a-ni\abs mu-na-an-du₃,lugal an-ub-da limmu₂-ba
