Text,Line
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,{d}meš₃-lam-ta-e₃-a
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,lugal a₂ zid-da
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,lagaš{ki}-ke₄\n5edat
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,nam-ti-il
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,{d}šul-gi nita kalag-ga
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,lugal urim₅{ki}-ma-ka-še₃
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,ki-lul-la gu-za-la₂
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,dumu ur-ba-gara₂-ke₄
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,mu-na-dim₂ kišib-ba\dem2
{d}meš₃-lam-ta-e₃-a lugal a₂ zid-da lagaš{ki}-ke₄\n5edat nam-ti-il {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ ki-lul-la gu-za-la₂ dumu ur-ba-gara₂-ke₄ mu-na-dim₂ kišib-ba\dem2 lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂ ga-an-ti-il\v10l1 mu-bi\cop,lugal-ŋu₁₀\abs ŋeštug₃ niŋ₂-sag₉-ga-ka-ne₂
