Text,Line
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,{d}nin-ŋir₂-su
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,ur-saŋ kalag-ga
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,{d}en-lil₂-la₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,lugal-a-ni\dat
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,ur-{d}nin-sumun₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,ensi₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,lagaš{ki}-ke₄
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,nam-til₃-la-ni-še₃
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,a\abs mu-na-ru
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,bur-ba\dem2
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,lugal-ŋu₁₀\erg
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,nam-til₃-ŋu₁₀\abs he₂-su₃-re
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-sumun₂ ensi₂ lagaš{ki}-ke₄ nam-til₃-la-ni-še₃ a\abs mu-na-ru bur-ba\dem2 lugal-ŋu₁₀\erg nam-til₃-ŋu₁₀\abs he₂-su₃-re mu-bi\cop,mu-bi\cop
