Text,Line
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,{d}lugal-urub{ki}-ra
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,arad₂ kalag-ga-ni
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,en-an-na-tum₂
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,ensi₂
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,lagaš{ki}-ke₄
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,dumu aya₂-kur-gal
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,ensi₂
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,lagaš{ki}-ka-ke₄
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,ud {d}inana-ra
{d}lugal-urub{ki}-ra arad₂ kalag-ga-ni en-an-na-tum₂ ensi₂ lagaš{ki}-ke₄ dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ ud {d}inana-ra eb-gal\abs mu-na-du₃-a\l1 {d}nin-dar lugal uru₁₆-ra e₂-ni\abs ki-be₂\n5el3 mu-na-gi₄-a\l1 {d}hendur-saŋ-ra e₂-ni\abs mu-na-du₃-a\l1 {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka-ni\abs mu-na-du₃-a\l1 {d}ama-ŋeštin-an-na-ra e₂ saŋ-ubₓ(|EZEN×HAL|)-ka-ni\abs mu-na-du₃-a\l1 ud-ba en-an-na-tum₂-me ganun mah urub{ki}-ba\gen\abs mu-du₃ nam-til₃-la-ni-še₃ {d}lugal-urub{ki}-ra e₂ gal urub{ki}-ka\l1 giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,eb-gal\abs mu-na-du₃-a\l1
