Text,Line
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,{d}nin-iri-a-mu-ŋen
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,nin-a-ni\dat
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,nam-til₃
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,šul-gi
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,nita kalag-ga
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,lugal urim₅{ki}-ma-ka-še₃
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,nin-kisal-še₃
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,ur-niŋin₃-ŋu₁₀
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,ga-eš₈ a-ab-ba-ka-ke₄
{d}nin-iri-a-mu-ŋen nin-a-ni\dat nam-til₃ šul-gi nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ nin-kisal-še₃ ur-niŋin₃-ŋu₁₀ ga-eš₈ a-ab-ba-ka-ke₄ a\abs mu-na-ru,a\abs mu-na-ru
