Text,Line
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,nam-til₃
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,{d}šul-gi
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,nita kalag-ga
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,lugal urim₅{ki}-ma
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,lugal an-ub-da limmu₂-ba-ka-še₃
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,e₂-a-ni-ša
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,lukur kaskal-la
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,lukur ki\abs aŋ₂-ŋa₂-ni-e
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,lugal-a-ni\abs
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,mu-tud
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,mu-ud-na-ni\abs
nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ e₂-a-ni-ša lukur kaskal-la lukur ki\abs aŋ₂-ŋa₂-ni-e lugal-a-ni\abs mu-tud mu-ud-na-ni\abs igi-ni-še₃ in-gub,igi-ni-še₃ in-gub
