Text,Line
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,{d}i-bi₂-{d}suen
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,diŋir kalam-ma-na\gen
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,lugal kalag-ga
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,lugal urim₅{ki}-ma
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,lugal an-ub-da limmu₂-ba-ke₄
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,{d}suen-a-bu-šu
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,sagi
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,du₁₀-us₂-sa
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,nam-dumu-ka-ni-ir
{d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ {d}suen-a-bu-šu sagi du₁₀-us₂-sa nam-dumu-ka-ni-ir in-na-ba,in-na-ba
