Text,Line
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,{d}nin-lil₂
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,nin diŋir-re-e-ne\gen
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,{d}inana saŋ\abs du-ŋa₂
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,ama tu₂-ŋu₁₀-ra
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,{d}li-pi₂-it-eš₄-tar₂
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,lugal ki-en-gi ki-uri-me-en\gen\cop
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,ud niŋ₂-si-sa₂\abs
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,ki-en-gi ki-uri-a
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,i-ni-in-ŋar-ra-a\v11sg1a\l1
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,nam-til₃-ŋu₁₀-še₃
{d}nin-lil₂ nin diŋir-re-e-ne\gen {d}inana saŋ\abs du-ŋa₂ ama tu₂-ŋu₁₀-ra {d}li-pi₂-it-eš₄-tar₂ lugal ki-en-gi ki-uri-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a i-ni-in-ŋar-ra-a\v11sg1a\l1 nam-til₃-ŋu₁₀-še₃ a\abs mu-na-ru\v11sg1a,a\abs mu-na-ru\v11sg1a
