Text,Line
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,{d}nanše\dat
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,id₂ ki\abs aŋ₂-ŋa₂-ni
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,id₂-niŋin₆{ki}-du-a\l2
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,al\abs mu-na-du₃
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,ka-ba\l1
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,e₂-ninnu\abs
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,ni-du₃
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,kun-ba\l1
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,e₂-sirara₃{ki}\abs
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,ni-du₃
{d}nanše\dat id₂ ki\abs aŋ₂-ŋa₂-ni id₂-niŋin₆{ki}-du-a\l2 al\abs mu-na-du₃ ka-ba\l1 e₂-ninnu\abs ni-du₃ kun-ba\l1 e₂-sirara₃{ki}\abs ni-du₃ x x,x x
