Text,Line
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,{d}nin-ŋir₂-su₂
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,en-an-na-tum₂
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,ensi₂
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,lagaš{ki}
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,kur\l3 gu₂\abs ŋar-ŋar
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,{d}nin-ŋir₂-su₂-ka
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,dumu aya₂-kur-gal
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,ensi₂
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,lagaš{ki}-ka-ke₄
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,{d}nin-ŋir₂-su₂-ra
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,bur šum₂\abs gaz\abs
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,mu-na-dim₂
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,nam-til₃-la-ni-še₃
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,{d}nin-ŋir₂-su₂-ra
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,e₂-ninnu\l1
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-an-na-tum₂ ensi₂ lagaš{ki} kur\l3 gu₂\abs ŋar-ŋar {d}nin-ŋir₂-su₂-ka dumu aya₂-kur-gal ensi₂ lagaš{ki}-ka-ke₄ {d}nin-ŋir₂-su₂-ra bur šum₂\abs gaz\abs mu-na-dim₂ nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu\l1 a\abs mu-na-ru,a\abs mu-na-ru
