Text,Line
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,{d}bur-{d}suen
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,engar kalag-ga
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,urim₂{ki}-ma
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,en me-a\n5al2 tum₂-ma
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,unug{ki}-ga
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,lugal i₃-si-in{ki}-na
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,lugal ki-en-gi ki-uri\gen
{d}bur-{d}suen sipad šag₄ nibru{ki}\gen\abs dug₃-dug₃ engar kalag-ga urim₂{ki}-ma ŋeš-hur eridug{ki}-ga\abs ki-be₂\n5el3 gi₄ en me-a\n5al2 tum₂-ma unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam me-te ur₂ kug {d}inana\gen\abs,dam me-te ur₂ kug {d}inana\gen\abs
