Text,Line
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,lagaš{ki}\gen
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,lu₂ e₂-sirara₆
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,e₂ {d}nanše\gen\abs
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,mu-du₃-a\abs
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,nin-a-ni\dat
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,gu₃-de₂-a
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,ensi₂
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,lagaš{ki}\gen
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,x x
lagaš{ki}\gen lu₂ e₂-sirara₆ e₂ {d}nanše\gen\abs mu-du₃-a\abs nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen x x x MU x x x x gi-gun₄ ki\abs aŋ₂-ni\abs {šim}eren-na\l1 mu-na-ni-du₃ x x SAG x KA x x,x MU
