Text,Line
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,ur-{d}nanše
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,lugal
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,lagaš\gen
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,dumu gu-|NI.DU|
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,dumu gur-sar\gen\gen\erg
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,e₂ {d}nanše\gen\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,{d}nanše
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,mu-tud
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,{id₅}REC107\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,mu-dun
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,{d}nanše\dat
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,REC107\l1
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,a\abs mu-na-REC558
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,eš₃-ir\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,mu-tud
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,ur-nimin
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,dam
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nanše\gen\abs mu-du₃ {d}nanše mu-tud {id₅}REC107\abs mu-dun {d}nanše\dat REC107\l1 a\abs mu-na-REC558 eš₃-ir\abs mu-tud ur-nimin dam {d}nanše\gen\abs maš\l3 be₂-pad₃\v10l3 a-eden\abs mu-du₃ nin-ŋar\abs mu-du₃ e₂-ŋidru\abs mu-du₃ bad₃ lagaš\gen\abs mu-du₃ {d}lugal-urub\abs mu-tud ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,{d}nanše\gen\abs
