Text,Line
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,{d}en-lil₂
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,lugal kur-kur-ra
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,lugal-a-ni-ir
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,{d}iš-bi-er₃-ra
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,lugal kalag-ga
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,lugal ma-da-na-ke₄
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,balaŋ mah
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,šag₄\abs tu-x-da
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,mu-na-an-dim₂
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,nam-til₃-la-ni-še₃
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,a\abs mu-na-ru
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,balaŋ-ba
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,{d}iš-bi-er₃-ra\abs
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,{d}en-lil₂-da nir-ŋal₂\abs
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}iš-bi-er₃-ra lugal kalag-ga lugal ma-da-na-ke₄ balaŋ mah šag₄\abs tu-x-da mu-na-an-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru balaŋ-ba {d}iš-bi-er₃-ra\abs {d}en-lil₂-da nir-ŋal₂\abs mu-bi-im,mu-bi-im
