Text,Line
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,lugal unug{ki}\gen
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,u₂-a {d}inana
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,lu₂ {d}meš₃-saŋŋa-unug{ki}\gen
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,dumu tud-da
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,{d}nisaba\gen
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,x x
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,{d}inana\gen
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,ŋeštug₂\abs šum₂-ma
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,{d}en-ki\gen
lugal unug{ki}\gen u₂-a {d}inana lu₂ {d}meš₃-saŋŋa-unug{ki}\gen dumu tud-da {d}nisaba\gen x x {d}inana\gen ŋeštug₂\abs šum₂-ma {d}en-ki\gen saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen,saŋ a₂\abs e₃-a {d}nin-girimₓ(|A.BU.HA.DU|)\gen
