Text,Line
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,{d}nin-dar-a
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,lugal uru₁₆
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,lugal-a-ni-ir
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,nam-til₃
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,{d}i-bi₂-{d}suen
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,lugal kalag-ga
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,lugal urim₅{ki}-ma
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,lugal an-ub-da limmu₂-ba-ka-še₃
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,ur-{d}nin-ŋir₂-su
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,en-me-zid-an-na
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,šennuₓ(|ME.AD.KU₃|)
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,en ki\abs aŋ₂ {d}nanše-ke₄
{d}nin-dar-a lugal uru₁₆ lugal-a-ni-ir nam-til₃ {d}i-bi₂-{d}suen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ mu-na-dim₂,mu-na-dim₂
