Text,Line
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,{d}šul-gi
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,nita kalag-ga
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,lugal urim₅{ki}-ma
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,lugal an-ub-da limmu₂-ba\abs
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,{d}nanna-zi-šag₄-ŋal₂
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,zabar-dab₅
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,kurunₓ(|DIN.KAŠ|)-a-gal
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,sagi mah
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs
{d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs {d}nanna-zi-šag₄-ŋal₂ zabar-dab₅ kurunₓ(|DIN.KAŠ|)-a-gal sagi mah ugula maš-šu-gid₂-gid₂-de₃-ne\gen\abs arad₂-zu\abs,arad₂-zu\abs
