Text,Line
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,{d}nanše
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,šeš-ŋar-ra\dat
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,en-mete-na
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,ensi₂
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,lagaš{ki}\gen
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,šag₄\l3 pad₃-da
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,{d}nanše\gen
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,ensi₂-gal
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,{d}nin-ŋir₂-su₂-ka
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,šeš pad₃-da
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,{d}nin-dar
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,lugal uru₁₆-na
{d}nanše šeš-ŋar-ra\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su₂-ka šeš pad₃-da {d}nin-dar lugal uru₁₆-na dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ ig eren babbar₂\abs mu-na-dim₂ nam-til₃-la-ni-še₃ e₂-a\l1 mu-na-gub,dumu en-an-na-tum₂
