Text,Line
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,{d}li-pi₂-it-eš₄-tar₂
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,sipad sun₅-na
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,nibru{ki}\gen
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,engar zid
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,urim₂{ki}-ma
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,muš₃\abs nu-tum₂-mu
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,eridug{ki}-ga
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,en me-te
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,unug{ki}-ga
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,lugal i₃-si-in{ki}-na
{d}li-pi₂-it-eš₄-tar₂ sipad sun₅-na nibru{ki}\gen engar zid urim₂{ki}-ma muš₃\abs nu-tum₂-mu eridug{ki}-ga en me-te unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen šag₄-ge\n5el3 de₆-a {d}inana-me-en\gen\cop ud niŋ₂-si-sa₂\abs ki-en-gi ki-uri-a mu-ni-ŋar-ra-a\v11sg1a\l1 inim dug₄-ga {d}en-lil₂ {d}nanna-ta urim₅{ki}\abs ki-be₂\n5el3 he₂-bi₂-gi₄\v11sg1a hi-ri-tum-bi\abs hu-mu-ba-al\v11sg1a,lugal ki-en-gi ki-uri\gen
