Text,Line
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,{d}inana
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,nin e₂-an-na\gen
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,nin-a-ni\dat
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,nam-til₃
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,{d}šul-gi
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,nita kalag-ga
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,lugal urim₅{ki}-ma
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,lugal ki-en-gi ki-uri-ka-še₃
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,e₂-a-ni-ša
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,lukur-ra-ne₂\erg
{d}inana nin e₂-an-na\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ka-še₃ e₂-a-ni-ša lukur-ra-ne₂\erg a\abs mu-na-ru,a\abs mu-na-ru
