Text,Line
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,{d}en-lil₂
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,lugal kur-kur-ra
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,lugal-a-ni-ir
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,{d}amar-{d}suen
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,nibru{ki}-a
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,{d}en-lil₂-le
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,mu\abs pad₃-da
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,saŋ-us₂
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,e₂ {d}en-lil₂-ka
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,nita kalag-ga
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,lugal urim₅{ki}-ma
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,lugal an-ub-da limmu₂-ba-ke₄
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,uš kug
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,{d}en-lil₂-la₂
{d}en-lil₂ lugal kur-kur-ra lugal-a-ni-ir {d}amar-{d}suen nibru{ki}-a {d}en-lil₂-le mu\abs pad₃-da saŋ-us₂ e₂ {d}en-lil₂-ka nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ uš kug {d}en-lil₂-la₂ ki šag₄\abs hul₂-la {d}amar-{d}suen-ka-ka\l1 mu-na-an-gub,ki šag₄\abs hul₂-la
