Text,Line
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,e₂-an-na-tum₂
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,dumu aya₂-kur-gal
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,ensi₂
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,lagaš{ki}\gen\erg
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,šeš amar-e₂-gal
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,ga-eš₈\gen\term
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,e-še₃-sa₁₀
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,kug 2(diš@t) ma-na\abs
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,e-še₃-la₂
e₂-an-na-tum₂ dumu aya₂-kur-gal ensi₂ lagaš{ki}\gen\erg šeš amar-e₂-gal ga-eš₈\gen\term kiri₆ 1(bur₃@c) 2(iku@c) gana₂\abs e-še₃-sa₁₀ kug 2(diš@t) ma-na\abs e-še₃-la₂ niŋ₂-ba\abs 1(diš@t) dug kaš\abs,niŋ₂-ba\abs 1(diš@t) dug kaš\abs
