Text,Line
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,{d}nin-ŋir₂-su
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,ur-saŋ kalag-ga
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,{d}en-lil₂-la₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,lugal-a-ni\dat
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,ur-{d}nin-ŋir₂-su
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,ensi₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,lagaš{ki}\gen
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,dumu gu₃-de₂-a
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,ensi₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,lagaš{ki}-ka
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,lu₂ e₂-ninnu
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,{d}nin-ŋir₂-su-ka\abs
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,in-du₃-a-ke₄
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}\gen dumu gu₃-de₂-a ensi₂ lagaš{ki}-ka lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a-ke₄ mu-na-dim₂,mu-na-dim₂
