Text,Line
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,{d}šara₂
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,nir-ŋal₂ an-na
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,dumu ki\abs aŋ₂ {d}inana\gen
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,lugal-a-ni\dat
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,nam-til₃
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,{d}šul-gi
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,nita kalag-ga
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,lugal urim₅{ki}-ma
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,lugal an-ub-da limmu₂-ba-ka-še₃
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,lu₂-{d}nanna
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,dumu šu-er₃-ra
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,dam-gar₃-ke₄
{d}šara₂ nir-ŋal₂ an-na dumu ki\abs aŋ₂ {d}inana\gen lugal-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ lu₂-{d}nanna dumu šu-er₃-ra dam-gar₃-ke₄ x x,x x
