Text,Line
{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat puzur₅-ma-ma dam-gar₃\erg x x x,{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat
{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat puzur₅-ma-ma dam-gar₃\erg x x x,puzur₅-ma-ma
{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat puzur₅-ma-ma dam-gar₃\erg x x x,dam-gar₃\erg
{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat puzur₅-ma-ma dam-gar₃\erg x x x,x x x
