Text,Line
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂-ra ur-{d}ba-u₂ ensi₂ lagaš{ki}\gen dumu tud-da {d}nin-a₂-gal-ka-ke₄ šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄ a₂\abs šum₂-ma {d}nin-ŋir₂-su-ka-ke₄ mu dug₃\abs še₂₁-a {d}ba-u₂-ke₄ ŋeštug₂\abs šum₂-ma {d}en-ki-ka-ke₄ lu₂ inim-ma\n5al2 sig₁₀-ga {d}inana-ke₄\gen\erg arad₂ ki\abs aŋ₂ {d}lugal-urub{ki}-ka-ke₄ ki\abs aŋ₂ {d}dumu-zid-abzu-ka-ke₄ ur-{d}ba-u₂-me {d}nin-ŋir₂-su lugal-ŋu₁₀\dat ki-la₂ n kuš₃\abs mu-na-ba-al\v11sg1a sahar-bi\abs za-gin₇ mu-bul₅-bul₅\v11sg1a kug-gin₇ izi\abs i₃-la₂\v11sg1a ninda₂-gin₇ ki daŋal-la bi₂-gub\v11sg1a sahar-bi\abs šag₄-ba im-ši-gi₄\v11sg1a uš\abs de₂-bi\abs mu-ak\v11sg1a uguₓ(SAG@n@g)-bi-a\n5al2 ki-sa₂-a\abs 1(u@c) kuš₃-am₃ bi₂-du₃\v11sg1a uguₓ(SAG@n@g) ki-sa₂-a-ka\l2 e₂-ninnu-anzud₂{mušen}-babbar₂ 3(u@c) kuš₃-am₃ mu-na-du₃\v11sg1a {d}nin-hur-saŋ ama diŋir-re-ne-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}ba-u₂ munus sag₉-ga dumu an-na-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃\v11sg1a {d}inana nin kug-nun-na-ra e₂ urub{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}en-ki lugal eridug{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}nin-dar-a lugal uru₁₆-ra e₂-ni\abs mu-na-du₃\v11sg1a {d}nin-a₂-gal diŋir-ra-ni\dat e₂-a-ni\abs mu-na-du₃\v11sg1a {d}nin-mar-ki munus sag₉-ga dumu-saŋ {d}nanše-ra\gen\dat eš₃-gu₂-tur₃ e₂ šag₄-ge\n5el3 pad₃-da-ni\abs mu-na-du₃\v11sg1a {d}en-šeg₁₂-nun sipad anše\gen {d}nin-ŋir₂-su-ka-ra e₂-{anše}du₂₄-ur₃-ka-ni\abs mu-na-du₃\v11sg1a {d}ŋeštin-an-na nin gu₂-a si-a-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}dumu-zid-abzu nin ki-nu-nir{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a,{d}nin-ŋir₂-su
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂-ra ur-{d}ba-u₂ ensi₂ lagaš{ki}\gen dumu tud-da {d}nin-a₂-gal-ka-ke₄ šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄ a₂\abs šum₂-ma {d}nin-ŋir₂-su-ka-ke₄ mu dug₃\abs še₂₁-a {d}ba-u₂-ke₄ ŋeštug₂\abs šum₂-ma {d}en-ki-ka-ke₄ lu₂ inim-ma\n5al2 sig₁₀-ga {d}inana-ke₄\gen\erg arad₂ ki\abs aŋ₂ {d}lugal-urub{ki}-ka-ke₄ ki\abs aŋ₂ {d}dumu-zid-abzu-ka-ke₄ ur-{d}ba-u₂-me {d}nin-ŋir₂-su lugal-ŋu₁₀\dat ki-la₂ n kuš₃\abs mu-na-ba-al\v11sg1a sahar-bi\abs za-gin₇ mu-bul₅-bul₅\v11sg1a kug-gin₇ izi\abs i₃-la₂\v11sg1a ninda₂-gin₇ ki daŋal-la bi₂-gub\v11sg1a sahar-bi\abs šag₄-ba im-ši-gi₄\v11sg1a uš\abs de₂-bi\abs mu-ak\v11sg1a uguₓ(SAG@n@g)-bi-a\n5al2 ki-sa₂-a\abs 1(u@c) kuš₃-am₃ bi₂-du₃\v11sg1a uguₓ(SAG@n@g) ki-sa₂-a-ka\l2 e₂-ninnu-anzud₂{mušen}-babbar₂ 3(u@c) kuš₃-am₃ mu-na-du₃\v11sg1a {d}nin-hur-saŋ ama diŋir-re-ne-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}ba-u₂ munus sag₉-ga dumu an-na-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃\v11sg1a {d}inana nin kug-nun-na-ra e₂ urub{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}en-ki lugal eridug{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}nin-dar-a lugal uru₁₆-ra e₂-ni\abs mu-na-du₃\v11sg1a {d}nin-a₂-gal diŋir-ra-ni\dat e₂-a-ni\abs mu-na-du₃\v11sg1a {d}nin-mar-ki munus sag₉-ga dumu-saŋ {d}nanše-ra\gen\dat eš₃-gu₂-tur₃ e₂ šag₄-ge\n5el3 pad₃-da-ni\abs mu-na-du₃\v11sg1a {d}en-šeg₁₂-nun sipad anše\gen {d}nin-ŋir₂-su-ka-ra e₂-{anše}du₂₄-ur₃-ka-ni\abs mu-na-du₃\v11sg1a {d}ŋeštin-an-na nin gu₂-a si-a-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}dumu-zid-abzu nin ki-nu-nir{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a,ur-saŋ kalag-ga
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂-ra ur-{d}ba-u₂ ensi₂ lagaš{ki}\gen dumu tud-da {d}nin-a₂-gal-ka-ke₄ šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄ a₂\abs šum₂-ma {d}nin-ŋir₂-su-ka-ke₄ mu dug₃\abs še₂₁-a {d}ba-u₂-ke₄ ŋeštug₂\abs šum₂-ma {d}en-ki-ka-ke₄ lu₂ inim-ma\n5al2 sig₁₀-ga {d}inana-ke₄\gen\erg arad₂ ki\abs aŋ₂ {d}lugal-urub{ki}-ka-ke₄ ki\abs aŋ₂ {d}dumu-zid-abzu-ka-ke₄ ur-{d}ba-u₂-me {d}nin-ŋir₂-su lugal-ŋu₁₀\dat ki-la₂ n kuš₃\abs mu-na-ba-al\v11sg1a sahar-bi\abs za-gin₇ mu-bul₅-bul₅\v11sg1a kug-gin₇ izi\abs i₃-la₂\v11sg1a ninda₂-gin₇ ki daŋal-la bi₂-gub\v11sg1a sahar-bi\abs šag₄-ba im-ši-gi₄\v11sg1a uš\abs de₂-bi\abs mu-ak\v11sg1a uguₓ(SAG@n@g)-bi-a\n5al2 ki-sa₂-a\abs 1(u@c) kuš₃-am₃ bi₂-du₃\v11sg1a uguₓ(SAG@n@g) ki-sa₂-a-ka\l2 e₂-ninnu-anzud₂{mušen}-babbar₂ 3(u@c) kuš₃-am₃ mu-na-du₃\v11sg1a {d}nin-hur-saŋ ama diŋir-re-ne-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}ba-u₂ munus sag₉-ga dumu an-na-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃\v11sg1a {d}inana nin kug-nun-na-ra e₂ urub{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}en-ki lugal eridug{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}nin-dar-a lugal uru₁₆-ra e₂-ni\abs mu-na-du₃\v11sg1a {d}nin-a₂-gal diŋir-ra-ni\dat e₂-a-ni\abs mu-na-du₃\v11sg1a {d}nin-mar-ki munus sag₉-ga dumu-saŋ {d}nanše-ra\gen\dat eš₃-gu₂-tur₃ e₂ šag₄-ge\n5el3 pad₃-da-ni\abs mu-na-du₃\v11sg1a {d}en-šeg₁₂-nun sipad anše\gen {d}nin-ŋir₂-su-ka-ra e₂-{anše}du₂₄-ur₃-ka-ni\abs mu-na-du₃\v11sg1a {d}ŋeštin-an-na nin gu₂-a si-a-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}dumu-zid-abzu nin ki-nu-nir{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a,{d}en-lil₂-la₂-ra
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂-ra ur-{d}ba-u₂ ensi₂ lagaš{ki}\gen dumu tud-da {d}nin-a₂-gal-ka-ke₄ šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄ a₂\abs šum₂-ma {d}nin-ŋir₂-su-ka-ke₄ mu dug₃\abs še₂₁-a {d}ba-u₂-ke₄ ŋeštug₂\abs šum₂-ma {d}en-ki-ka-ke₄ lu₂ inim-ma\n5al2 sig₁₀-ga {d}inana-ke₄\gen\erg arad₂ ki\abs aŋ₂ {d}lugal-urub{ki}-ka-ke₄ ki\abs aŋ₂ {d}dumu-zid-abzu-ka-ke₄ ur-{d}ba-u₂-me {d}nin-ŋir₂-su lugal-ŋu₁₀\dat ki-la₂ n kuš₃\abs mu-na-ba-al\v11sg1a sahar-bi\abs za-gin₇ mu-bul₅-bul₅\v11sg1a kug-gin₇ izi\abs i₃-la₂\v11sg1a ninda₂-gin₇ ki daŋal-la bi₂-gub\v11sg1a sahar-bi\abs šag₄-ba im-ši-gi₄\v11sg1a uš\abs de₂-bi\abs mu-ak\v11sg1a uguₓ(SAG@n@g)-bi-a\n5al2 ki-sa₂-a\abs 1(u@c) kuš₃-am₃ bi₂-du₃\v11sg1a uguₓ(SAG@n@g) ki-sa₂-a-ka\l2 e₂-ninnu-anzud₂{mušen}-babbar₂ 3(u@c) kuš₃-am₃ mu-na-du₃\v11sg1a {d}nin-hur-saŋ ama diŋir-re-ne-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}ba-u₂ munus sag₉-ga dumu an-na-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃\v11sg1a {d}inana nin kug-nun-na-ra e₂ urub{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}en-ki lugal eridug{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}nin-dar-a lugal uru₁₆-ra e₂-ni\abs mu-na-du₃\v11sg1a {d}nin-a₂-gal diŋir-ra-ni\dat e₂-a-ni\abs mu-na-du₃\v11sg1a {d}nin-mar-ki munus sag₉-ga dumu-saŋ {d}nanše-ra\gen\dat eš₃-gu₂-tur₃ e₂ šag₄-ge\n5el3 pad₃-da-ni\abs mu-na-du₃\v11sg1a {d}en-šeg₁₂-nun sipad anše\gen {d}nin-ŋir₂-su-ka-ra e₂-{anše}du₂₄-ur₃-ka-ni\abs mu-na-du₃\v11sg1a {d}ŋeštin-an-na nin gu₂-a si-a-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}dumu-zid-abzu nin ki-nu-nir{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a,ur-{d}ba-u₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂-ra ur-{d}ba-u₂ ensi₂ lagaš{ki}\gen dumu tud-da {d}nin-a₂-gal-ka-ke₄ šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄ a₂\abs šum₂-ma {d}nin-ŋir₂-su-ka-ke₄ mu dug₃\abs še₂₁-a {d}ba-u₂-ke₄ ŋeštug₂\abs šum₂-ma {d}en-ki-ka-ke₄ lu₂ inim-ma\n5al2 sig₁₀-ga {d}inana-ke₄\gen\erg arad₂ ki\abs aŋ₂ {d}lugal-urub{ki}-ka-ke₄ ki\abs aŋ₂ {d}dumu-zid-abzu-ka-ke₄ ur-{d}ba-u₂-me {d}nin-ŋir₂-su lugal-ŋu₁₀\dat ki-la₂ n kuš₃\abs mu-na-ba-al\v11sg1a sahar-bi\abs za-gin₇ mu-bul₅-bul₅\v11sg1a kug-gin₇ izi\abs i₃-la₂\v11sg1a ninda₂-gin₇ ki daŋal-la bi₂-gub\v11sg1a sahar-bi\abs šag₄-ba im-ši-gi₄\v11sg1a uš\abs de₂-bi\abs mu-ak\v11sg1a uguₓ(SAG@n@g)-bi-a\n5al2 ki-sa₂-a\abs 1(u@c) kuš₃-am₃ bi₂-du₃\v11sg1a uguₓ(SAG@n@g) ki-sa₂-a-ka\l2 e₂-ninnu-anzud₂{mušen}-babbar₂ 3(u@c) kuš₃-am₃ mu-na-du₃\v11sg1a {d}nin-hur-saŋ ama diŋir-re-ne-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}ba-u₂ munus sag₉-ga dumu an-na-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃\v11sg1a {d}inana nin kug-nun-na-ra e₂ urub{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}en-ki lugal eridug{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}nin-dar-a lugal uru₁₆-ra e₂-ni\abs mu-na-du₃\v11sg1a {d}nin-a₂-gal diŋir-ra-ni\dat e₂-a-ni\abs mu-na-du₃\v11sg1a {d}nin-mar-ki munus sag₉-ga dumu-saŋ {d}nanše-ra\gen\dat eš₃-gu₂-tur₃ e₂ šag₄-ge\n5el3 pad₃-da-ni\abs mu-na-du₃\v11sg1a {d}en-šeg₁₂-nun sipad anše\gen {d}nin-ŋir₂-su-ka-ra e₂-{anše}du₂₄-ur₃-ka-ni\abs mu-na-du₃\v11sg1a {d}ŋeštin-an-na nin gu₂-a si-a-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}dumu-zid-abzu nin ki-nu-nir{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a,ensi₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂-ra ur-{d}ba-u₂ ensi₂ lagaš{ki}\gen dumu tud-da {d}nin-a₂-gal-ka-ke₄ šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄ a₂\abs šum₂-ma {d}nin-ŋir₂-su-ka-ke₄ mu dug₃\abs še₂₁-a {d}ba-u₂-ke₄ ŋeštug₂\abs šum₂-ma {d}en-ki-ka-ke₄ lu₂ inim-ma\n5al2 sig₁₀-ga {d}inana-ke₄\gen\erg arad₂ ki\abs aŋ₂ {d}lugal-urub{ki}-ka-ke₄ ki\abs aŋ₂ {d}dumu-zid-abzu-ka-ke₄ ur-{d}ba-u₂-me {d}nin-ŋir₂-su lugal-ŋu₁₀\dat ki-la₂ n kuš₃\abs mu-na-ba-al\v11sg1a sahar-bi\abs za-gin₇ mu-bul₅-bul₅\v11sg1a kug-gin₇ izi\abs i₃-la₂\v11sg1a ninda₂-gin₇ ki daŋal-la bi₂-gub\v11sg1a sahar-bi\abs šag₄-ba im-ši-gi₄\v11sg1a uš\abs de₂-bi\abs mu-ak\v11sg1a uguₓ(SAG@n@g)-bi-a\n5al2 ki-sa₂-a\abs 1(u@c) kuš₃-am₃ bi₂-du₃\v11sg1a uguₓ(SAG@n@g) ki-sa₂-a-ka\l2 e₂-ninnu-anzud₂{mušen}-babbar₂ 3(u@c) kuš₃-am₃ mu-na-du₃\v11sg1a {d}nin-hur-saŋ ama diŋir-re-ne-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}ba-u₂ munus sag₉-ga dumu an-na-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃\v11sg1a {d}inana nin kug-nun-na-ra e₂ urub{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}en-ki lugal eridug{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}nin-dar-a lugal uru₁₆-ra e₂-ni\abs mu-na-du₃\v11sg1a {d}nin-a₂-gal diŋir-ra-ni\dat e₂-a-ni\abs mu-na-du₃\v11sg1a {d}nin-mar-ki munus sag₉-ga dumu-saŋ {d}nanše-ra\gen\dat eš₃-gu₂-tur₃ e₂ šag₄-ge\n5el3 pad₃-da-ni\abs mu-na-du₃\v11sg1a {d}en-šeg₁₂-nun sipad anše\gen {d}nin-ŋir₂-su-ka-ra e₂-{anše}du₂₄-ur₃-ka-ni\abs mu-na-du₃\v11sg1a {d}ŋeštin-an-na nin gu₂-a si-a-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}dumu-zid-abzu nin ki-nu-nir{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a,lagaš{ki}\gen
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂-ra ur-{d}ba-u₂ ensi₂ lagaš{ki}\gen dumu tud-da {d}nin-a₂-gal-ka-ke₄ šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄ a₂\abs šum₂-ma {d}nin-ŋir₂-su-ka-ke₄ mu dug₃\abs še₂₁-a {d}ba-u₂-ke₄ ŋeštug₂\abs šum₂-ma {d}en-ki-ka-ke₄ lu₂ inim-ma\n5al2 sig₁₀-ga {d}inana-ke₄\gen\erg arad₂ ki\abs aŋ₂ {d}lugal-urub{ki}-ka-ke₄ ki\abs aŋ₂ {d}dumu-zid-abzu-ka-ke₄ ur-{d}ba-u₂-me {d}nin-ŋir₂-su lugal-ŋu₁₀\dat ki-la₂ n kuš₃\abs mu-na-ba-al\v11sg1a sahar-bi\abs za-gin₇ mu-bul₅-bul₅\v11sg1a kug-gin₇ izi\abs i₃-la₂\v11sg1a ninda₂-gin₇ ki daŋal-la bi₂-gub\v11sg1a sahar-bi\abs šag₄-ba im-ši-gi₄\v11sg1a uš\abs de₂-bi\abs mu-ak\v11sg1a uguₓ(SAG@n@g)-bi-a\n5al2 ki-sa₂-a\abs 1(u@c) kuš₃-am₃ bi₂-du₃\v11sg1a uguₓ(SAG@n@g) ki-sa₂-a-ka\l2 e₂-ninnu-anzud₂{mušen}-babbar₂ 3(u@c) kuš₃-am₃ mu-na-du₃\v11sg1a {d}nin-hur-saŋ ama diŋir-re-ne-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}ba-u₂ munus sag₉-ga dumu an-na-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃\v11sg1a {d}inana nin kug-nun-na-ra e₂ urub{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}en-ki lugal eridug{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}nin-dar-a lugal uru₁₆-ra e₂-ni\abs mu-na-du₃\v11sg1a {d}nin-a₂-gal diŋir-ra-ni\dat e₂-a-ni\abs mu-na-du₃\v11sg1a {d}nin-mar-ki munus sag₉-ga dumu-saŋ {d}nanše-ra\gen\dat eš₃-gu₂-tur₃ e₂ šag₄-ge\n5el3 pad₃-da-ni\abs mu-na-du₃\v11sg1a {d}en-šeg₁₂-nun sipad anše\gen {d}nin-ŋir₂-su-ka-ra e₂-{anše}du₂₄-ur₃-ka-ni\abs mu-na-du₃\v11sg1a {d}ŋeštin-an-na nin gu₂-a si-a-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}dumu-zid-abzu nin ki-nu-nir{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a,dumu tud-da
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂-ra ur-{d}ba-u₂ ensi₂ lagaš{ki}\gen dumu tud-da {d}nin-a₂-gal-ka-ke₄ šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄ a₂\abs šum₂-ma {d}nin-ŋir₂-su-ka-ke₄ mu dug₃\abs še₂₁-a {d}ba-u₂-ke₄ ŋeštug₂\abs šum₂-ma {d}en-ki-ka-ke₄ lu₂ inim-ma\n5al2 sig₁₀-ga {d}inana-ke₄\gen\erg arad₂ ki\abs aŋ₂ {d}lugal-urub{ki}-ka-ke₄ ki\abs aŋ₂ {d}dumu-zid-abzu-ka-ke₄ ur-{d}ba-u₂-me {d}nin-ŋir₂-su lugal-ŋu₁₀\dat ki-la₂ n kuš₃\abs mu-na-ba-al\v11sg1a sahar-bi\abs za-gin₇ mu-bul₅-bul₅\v11sg1a kug-gin₇ izi\abs i₃-la₂\v11sg1a ninda₂-gin₇ ki daŋal-la bi₂-gub\v11sg1a sahar-bi\abs šag₄-ba im-ši-gi₄\v11sg1a uš\abs de₂-bi\abs mu-ak\v11sg1a uguₓ(SAG@n@g)-bi-a\n5al2 ki-sa₂-a\abs 1(u@c) kuš₃-am₃ bi₂-du₃\v11sg1a uguₓ(SAG@n@g) ki-sa₂-a-ka\l2 e₂-ninnu-anzud₂{mušen}-babbar₂ 3(u@c) kuš₃-am₃ mu-na-du₃\v11sg1a {d}nin-hur-saŋ ama diŋir-re-ne-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}ba-u₂ munus sag₉-ga dumu an-na-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃\v11sg1a {d}inana nin kug-nun-na-ra e₂ urub{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}en-ki lugal eridug{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}nin-dar-a lugal uru₁₆-ra e₂-ni\abs mu-na-du₃\v11sg1a {d}nin-a₂-gal diŋir-ra-ni\dat e₂-a-ni\abs mu-na-du₃\v11sg1a {d}nin-mar-ki munus sag₉-ga dumu-saŋ {d}nanše-ra\gen\dat eš₃-gu₂-tur₃ e₂ šag₄-ge\n5el3 pad₃-da-ni\abs mu-na-du₃\v11sg1a {d}en-šeg₁₂-nun sipad anše\gen {d}nin-ŋir₂-su-ka-ra e₂-{anše}du₂₄-ur₃-ka-ni\abs mu-na-du₃\v11sg1a {d}ŋeštin-an-na nin gu₂-a si-a-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}dumu-zid-abzu nin ki-nu-nir{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a,{d}nin-a₂-gal-ka-ke₄
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂-ra ur-{d}ba-u₂ ensi₂ lagaš{ki}\gen dumu tud-da {d}nin-a₂-gal-ka-ke₄ šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄ a₂\abs šum₂-ma {d}nin-ŋir₂-su-ka-ke₄ mu dug₃\abs še₂₁-a {d}ba-u₂-ke₄ ŋeštug₂\abs šum₂-ma {d}en-ki-ka-ke₄ lu₂ inim-ma\n5al2 sig₁₀-ga {d}inana-ke₄\gen\erg arad₂ ki\abs aŋ₂ {d}lugal-urub{ki}-ka-ke₄ ki\abs aŋ₂ {d}dumu-zid-abzu-ka-ke₄ ur-{d}ba-u₂-me {d}nin-ŋir₂-su lugal-ŋu₁₀\dat ki-la₂ n kuš₃\abs mu-na-ba-al\v11sg1a sahar-bi\abs za-gin₇ mu-bul₅-bul₅\v11sg1a kug-gin₇ izi\abs i₃-la₂\v11sg1a ninda₂-gin₇ ki daŋal-la bi₂-gub\v11sg1a sahar-bi\abs šag₄-ba im-ši-gi₄\v11sg1a uš\abs de₂-bi\abs mu-ak\v11sg1a uguₓ(SAG@n@g)-bi-a\n5al2 ki-sa₂-a\abs 1(u@c) kuš₃-am₃ bi₂-du₃\v11sg1a uguₓ(SAG@n@g) ki-sa₂-a-ka\l2 e₂-ninnu-anzud₂{mušen}-babbar₂ 3(u@c) kuš₃-am₃ mu-na-du₃\v11sg1a {d}nin-hur-saŋ ama diŋir-re-ne-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}ba-u₂ munus sag₉-ga dumu an-na-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃\v11sg1a {d}inana nin kug-nun-na-ra e₂ urub{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}en-ki lugal eridug{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}nin-dar-a lugal uru₁₆-ra e₂-ni\abs mu-na-du₃\v11sg1a {d}nin-a₂-gal diŋir-ra-ni\dat e₂-a-ni\abs mu-na-du₃\v11sg1a {d}nin-mar-ki munus sag₉-ga dumu-saŋ {d}nanše-ra\gen\dat eš₃-gu₂-tur₃ e₂ šag₄-ge\n5el3 pad₃-da-ni\abs mu-na-du₃\v11sg1a {d}en-šeg₁₂-nun sipad anše\gen {d}nin-ŋir₂-su-ka-ra e₂-{anše}du₂₄-ur₃-ka-ni\abs mu-na-du₃\v11sg1a {d}ŋeštin-an-na nin gu₂-a si-a-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a {d}dumu-zid-abzu nin ki-nu-nir{ki}-ra e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃\v11sg1a,šag₄-ge\n5el3 pad₃-da {d}nanše-ke₄
