Text,Line
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,{d}i-bi₂-{d}suen
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,diŋir kalam-ma\gen
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,lugal kalag-ga
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,lugal urim₅{ki}-ma
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,lugal an-ub-da limmu₂-ba\abs
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,da-da
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,ensi₂
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,nibru{ki}\gen
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,dumu ur-{d}nanibgal
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,ensi₂
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,nibru{ki}-ka\abs
{d}i-bi₂-{d}suen diŋir kalam-ma\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba\abs da-da ensi₂ nibru{ki}\gen dumu ur-{d}nanibgal ensi₂ nibru{ki}-ka\abs arad₂-zu\abs,arad₂-zu\abs
