Text,Line
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,{d}nin-šubur\dat
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,nam-til₃-la-ni-da
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,a\abs mu-ru\dat
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,gan-utu\abs
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,dam-ni\cop
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,gan-šubur
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,me-ki-kug-ta
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,ur-saŋ-utu
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,inim-utu-zid
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,KA-TAR-x
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,KASKAL-TAR
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,MAŠ
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,nin-i₃-zu-zu\abs
{d}nin-šubur\dat ur-akkilₓ(|AB.KID|)-la₂ šu-i\erg nam-til₃-la-ni-da a\abs mu-ru\dat gan-utu\abs dam-ni\cop gan-šubur me-ki-kug-ta ur-saŋ-utu inim-utu-zid KA-TAR-x KASKAL-TAR MAŠ nin-i₃-zu-zu\abs dumu-ni-me,dumu-ni-me
