Text,Line
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,ur-{d}nanše
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,lugal
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,lagaš\gen
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,dumu gu-|NI.DU|
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,dumu gur-sar\gen\gen\erg
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,e₂ {d}nin-ŋir₂-su₂\gen\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,e₂ {d}nanše\gen\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,e₂ {d}ŋa₂-tum₃-dug₃\gen\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,e₂-dam\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,e₂ {d}nin-mar-ki\gen\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,ma₂ dilmun
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,kur-ta\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,gu₂\l2 ŋeš\abs mu-ŋal₂\dat
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,eb-gal\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,ki-nir\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,e₂-ŋidru\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ e₂ {d}ŋa₂-tum₃-dug₃\gen\abs mu-du₃ e₂-dam\abs mu-du₃ e₂ {d}nin-mar-ki\gen\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat eb-gal\abs mu-du₃ ki-nir\abs mu-du₃ e₂-ŋidru\abs mu-du₃,mu-du₃
