Text,Line
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,{d}utu
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,en an ki-bi-da
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,lugal-a-ni-ir
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,ha-am-mu-ra-pi₂
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,gu₃\abs de₂-a an-na
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,{d}en-lil₂-da ŋeš\abs tuku
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,še-ga {d}utu\gen
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,sipad ki\abs aŋ₂
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,{d}marduk-ke₄
{d}utu en an ki-bi-da lugal-a-ni-ir ha-am-mu-ra-pi₂ gu₃\abs de₂-a an-na {d}en-lil₂-da ŋeš\abs tuku še-ga {d}utu\gen sipad ki\abs aŋ₂ {d}marduk-ke₄ lugal kalag-ga lugal |KAN₄.DIŊIR.RA|{ki}\gen lugal ki-en-gi ki-uri\gen lugal an-ub-da limmu₂-ba-ke₄ lugal barag-barag diŋir gal-gal-e-ne\abs šu gibil\abs bi₂-in-ak-a\v10l3 ud {d}utu\erg ki-en-gi ki-uri\gen nam-en-bi\abs ak-de₃ mu-na-an-šum₂-ma-ta eš₂-giri₁₇-bi\abs šu-ni-še₃ bi₂-in-si-a\v10l3\l1 {d}utu en ŋiškim-til₃-la-ni-ir larsam{ki}-ma iri nam-en-na-ka-na e₂-babbar e₂ ki\abs aŋ₂-ŋa₂-ni\abs mu-na-ni-in-du₃,lugal kalag-ga
