Text,Line
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg {d}nin-ŋir₂-su lugal-a-ni\dat e₂-ŋidru e₂ ub imin\abs e₂ ŋidru-bi\abs saŋ-bi-še₃ e₃-a {d}nin-ŋir₂-su-ke₄ nam dug₃\abs tar-ra\abs mu-na-du₃ niŋ₂-mussa šag₄\abs hul₂-la {d}nin-ŋir₂-su-ke₄ {d}ba-u₂ dumu an-na dam ki\abs aŋ₂-ni\dat mu-na-ta-ak-ke₄ diŋir-ra-ni {d}nin-ŋeš-zid-da\abs eŋir-be₂\n5el3 ib₂-us₂\v11bl3\v14sg3s gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ŋir₂-su{ki}-ta iri-kug-še₃ silim-ma im-da-be₂ šag₄ mu-ba-ka\l1 kur ma₂-gan{ki}-ta {na₄}esi\abs im-ta-ed₃ alan-na-še₃ mu-tud ud zag-mu ezen {d}ba-u₂\gen niŋ₂-mussa\abs ak-da 1(aš) gud niga\abs 1(aš) udu i₃\abs 3(aš) udu niga\abs 6(aš) udu nita\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃-nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) 5(aš) {mušen}kur-gi₁₆\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 3(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ libir-a ud-bi-ta-kam\dem2 gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ud {d}nin-ŋir₂-su lugal-a-ni\dat e₂ ki\abs aŋ₂-ni e₂-ninnu\abs mu-na-du₃-a\l1 {d}ba-u₂ nin-a-ni\dat e₂ ki\abs aŋ₂-ni\abs e₂-tar-sir₂-sir₂\abs mu-na-du₃-a\l1 2(aš) gud niga\abs 2(aš) udu i₃\abs 1(u@c) udu niga\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃ nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(u@c) 4(aš) a₂-an zu₂-lum\abs 1(u@c) 4(aš) ukuš₂ dupsik\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) kur-gi₁₆{mušen}\abs 7(aš) i-zi{mušen}\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 4(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ gibil\gen gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂\abs du₃-a-ke₄ ba-an-tah-ha-am₃,{d}nin-ŋir₂-su
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg {d}nin-ŋir₂-su lugal-a-ni\dat e₂-ŋidru e₂ ub imin\abs e₂ ŋidru-bi\abs saŋ-bi-še₃ e₃-a {d}nin-ŋir₂-su-ke₄ nam dug₃\abs tar-ra\abs mu-na-du₃ niŋ₂-mussa šag₄\abs hul₂-la {d}nin-ŋir₂-su-ke₄ {d}ba-u₂ dumu an-na dam ki\abs aŋ₂-ni\dat mu-na-ta-ak-ke₄ diŋir-ra-ni {d}nin-ŋeš-zid-da\abs eŋir-be₂\n5el3 ib₂-us₂\v11bl3\v14sg3s gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ŋir₂-su{ki}-ta iri-kug-še₃ silim-ma im-da-be₂ šag₄ mu-ba-ka\l1 kur ma₂-gan{ki}-ta {na₄}esi\abs im-ta-ed₃ alan-na-še₃ mu-tud ud zag-mu ezen {d}ba-u₂\gen niŋ₂-mussa\abs ak-da 1(aš) gud niga\abs 1(aš) udu i₃\abs 3(aš) udu niga\abs 6(aš) udu nita\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃-nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) 5(aš) {mušen}kur-gi₁₆\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 3(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ libir-a ud-bi-ta-kam\dem2 gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ud {d}nin-ŋir₂-su lugal-a-ni\dat e₂ ki\abs aŋ₂-ni e₂-ninnu\abs mu-na-du₃-a\l1 {d}ba-u₂ nin-a-ni\dat e₂ ki\abs aŋ₂-ni\abs e₂-tar-sir₂-sir₂\abs mu-na-du₃-a\l1 2(aš) gud niga\abs 2(aš) udu i₃\abs 1(u@c) udu niga\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃ nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(u@c) 4(aš) a₂-an zu₂-lum\abs 1(u@c) 4(aš) ukuš₂ dupsik\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) kur-gi₁₆{mušen}\abs 7(aš) i-zi{mušen}\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 4(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ gibil\gen gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂\abs du₃-a-ke₄ ba-an-tah-ha-am₃,ur-saŋ kalag-ga
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg {d}nin-ŋir₂-su lugal-a-ni\dat e₂-ŋidru e₂ ub imin\abs e₂ ŋidru-bi\abs saŋ-bi-še₃ e₃-a {d}nin-ŋir₂-su-ke₄ nam dug₃\abs tar-ra\abs mu-na-du₃ niŋ₂-mussa šag₄\abs hul₂-la {d}nin-ŋir₂-su-ke₄ {d}ba-u₂ dumu an-na dam ki\abs aŋ₂-ni\dat mu-na-ta-ak-ke₄ diŋir-ra-ni {d}nin-ŋeš-zid-da\abs eŋir-be₂\n5el3 ib₂-us₂\v11bl3\v14sg3s gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ŋir₂-su{ki}-ta iri-kug-še₃ silim-ma im-da-be₂ šag₄ mu-ba-ka\l1 kur ma₂-gan{ki}-ta {na₄}esi\abs im-ta-ed₃ alan-na-še₃ mu-tud ud zag-mu ezen {d}ba-u₂\gen niŋ₂-mussa\abs ak-da 1(aš) gud niga\abs 1(aš) udu i₃\abs 3(aš) udu niga\abs 6(aš) udu nita\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃-nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) 5(aš) {mušen}kur-gi₁₆\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 3(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ libir-a ud-bi-ta-kam\dem2 gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ud {d}nin-ŋir₂-su lugal-a-ni\dat e₂ ki\abs aŋ₂-ni e₂-ninnu\abs mu-na-du₃-a\l1 {d}ba-u₂ nin-a-ni\dat e₂ ki\abs aŋ₂-ni\abs e₂-tar-sir₂-sir₂\abs mu-na-du₃-a\l1 2(aš) gud niga\abs 2(aš) udu i₃\abs 1(u@c) udu niga\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃ nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(u@c) 4(aš) a₂-an zu₂-lum\abs 1(u@c) 4(aš) ukuš₂ dupsik\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) kur-gi₁₆{mušen}\abs 7(aš) i-zi{mušen}\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 4(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ gibil\gen gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂\abs du₃-a-ke₄ ba-an-tah-ha-am₃,{d}en-lil₂-la₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg {d}nin-ŋir₂-su lugal-a-ni\dat e₂-ŋidru e₂ ub imin\abs e₂ ŋidru-bi\abs saŋ-bi-še₃ e₃-a {d}nin-ŋir₂-su-ke₄ nam dug₃\abs tar-ra\abs mu-na-du₃ niŋ₂-mussa šag₄\abs hul₂-la {d}nin-ŋir₂-su-ke₄ {d}ba-u₂ dumu an-na dam ki\abs aŋ₂-ni\dat mu-na-ta-ak-ke₄ diŋir-ra-ni {d}nin-ŋeš-zid-da\abs eŋir-be₂\n5el3 ib₂-us₂\v11bl3\v14sg3s gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ŋir₂-su{ki}-ta iri-kug-še₃ silim-ma im-da-be₂ šag₄ mu-ba-ka\l1 kur ma₂-gan{ki}-ta {na₄}esi\abs im-ta-ed₃ alan-na-še₃ mu-tud ud zag-mu ezen {d}ba-u₂\gen niŋ₂-mussa\abs ak-da 1(aš) gud niga\abs 1(aš) udu i₃\abs 3(aš) udu niga\abs 6(aš) udu nita\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃-nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) 5(aš) {mušen}kur-gi₁₆\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 3(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ libir-a ud-bi-ta-kam\dem2 gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ud {d}nin-ŋir₂-su lugal-a-ni\dat e₂ ki\abs aŋ₂-ni e₂-ninnu\abs mu-na-du₃-a\l1 {d}ba-u₂ nin-a-ni\dat e₂ ki\abs aŋ₂-ni\abs e₂-tar-sir₂-sir₂\abs mu-na-du₃-a\l1 2(aš) gud niga\abs 2(aš) udu i₃\abs 1(u@c) udu niga\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃ nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(u@c) 4(aš) a₂-an zu₂-lum\abs 1(u@c) 4(aš) ukuš₂ dupsik\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) kur-gi₁₆{mušen}\abs 7(aš) i-zi{mušen}\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 4(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ gibil\gen gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂\abs du₃-a-ke₄ ba-an-tah-ha-am₃,lugal-a-ni\dat
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg {d}nin-ŋir₂-su lugal-a-ni\dat e₂-ŋidru e₂ ub imin\abs e₂ ŋidru-bi\abs saŋ-bi-še₃ e₃-a {d}nin-ŋir₂-su-ke₄ nam dug₃\abs tar-ra\abs mu-na-du₃ niŋ₂-mussa šag₄\abs hul₂-la {d}nin-ŋir₂-su-ke₄ {d}ba-u₂ dumu an-na dam ki\abs aŋ₂-ni\dat mu-na-ta-ak-ke₄ diŋir-ra-ni {d}nin-ŋeš-zid-da\abs eŋir-be₂\n5el3 ib₂-us₂\v11bl3\v14sg3s gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ŋir₂-su{ki}-ta iri-kug-še₃ silim-ma im-da-be₂ šag₄ mu-ba-ka\l1 kur ma₂-gan{ki}-ta {na₄}esi\abs im-ta-ed₃ alan-na-še₃ mu-tud ud zag-mu ezen {d}ba-u₂\gen niŋ₂-mussa\abs ak-da 1(aš) gud niga\abs 1(aš) udu i₃\abs 3(aš) udu niga\abs 6(aš) udu nita\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃-nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) 5(aš) {mušen}kur-gi₁₆\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 3(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ libir-a ud-bi-ta-kam\dem2 gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ud {d}nin-ŋir₂-su lugal-a-ni\dat e₂ ki\abs aŋ₂-ni e₂-ninnu\abs mu-na-du₃-a\l1 {d}ba-u₂ nin-a-ni\dat e₂ ki\abs aŋ₂-ni\abs e₂-tar-sir₂-sir₂\abs mu-na-du₃-a\l1 2(aš) gud niga\abs 2(aš) udu i₃\abs 1(u@c) udu niga\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃ nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(u@c) 4(aš) a₂-an zu₂-lum\abs 1(u@c) 4(aš) ukuš₂ dupsik\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) kur-gi₁₆{mušen}\abs 7(aš) i-zi{mušen}\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 4(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ gibil\gen gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂\abs du₃-a-ke₄ ba-an-tah-ha-am₃,gu₃-de₂-a
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg {d}nin-ŋir₂-su lugal-a-ni\dat e₂-ŋidru e₂ ub imin\abs e₂ ŋidru-bi\abs saŋ-bi-še₃ e₃-a {d}nin-ŋir₂-su-ke₄ nam dug₃\abs tar-ra\abs mu-na-du₃ niŋ₂-mussa šag₄\abs hul₂-la {d}nin-ŋir₂-su-ke₄ {d}ba-u₂ dumu an-na dam ki\abs aŋ₂-ni\dat mu-na-ta-ak-ke₄ diŋir-ra-ni {d}nin-ŋeš-zid-da\abs eŋir-be₂\n5el3 ib₂-us₂\v11bl3\v14sg3s gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ŋir₂-su{ki}-ta iri-kug-še₃ silim-ma im-da-be₂ šag₄ mu-ba-ka\l1 kur ma₂-gan{ki}-ta {na₄}esi\abs im-ta-ed₃ alan-na-še₃ mu-tud ud zag-mu ezen {d}ba-u₂\gen niŋ₂-mussa\abs ak-da 1(aš) gud niga\abs 1(aš) udu i₃\abs 3(aš) udu niga\abs 6(aš) udu nita\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃-nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) 5(aš) {mušen}kur-gi₁₆\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 3(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ libir-a ud-bi-ta-kam\dem2 gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ud {d}nin-ŋir₂-su lugal-a-ni\dat e₂ ki\abs aŋ₂-ni e₂-ninnu\abs mu-na-du₃-a\l1 {d}ba-u₂ nin-a-ni\dat e₂ ki\abs aŋ₂-ni\abs e₂-tar-sir₂-sir₂\abs mu-na-du₃-a\l1 2(aš) gud niga\abs 2(aš) udu i₃\abs 1(u@c) udu niga\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃ nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(u@c) 4(aš) a₂-an zu₂-lum\abs 1(u@c) 4(aš) ukuš₂ dupsik\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) kur-gi₁₆{mušen}\abs 7(aš) i-zi{mušen}\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 4(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ gibil\gen gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂\abs du₃-a-ke₄ ba-an-tah-ha-am₃,ensi₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg {d}nin-ŋir₂-su lugal-a-ni\dat e₂-ŋidru e₂ ub imin\abs e₂ ŋidru-bi\abs saŋ-bi-še₃ e₃-a {d}nin-ŋir₂-su-ke₄ nam dug₃\abs tar-ra\abs mu-na-du₃ niŋ₂-mussa šag₄\abs hul₂-la {d}nin-ŋir₂-su-ke₄ {d}ba-u₂ dumu an-na dam ki\abs aŋ₂-ni\dat mu-na-ta-ak-ke₄ diŋir-ra-ni {d}nin-ŋeš-zid-da\abs eŋir-be₂\n5el3 ib₂-us₂\v11bl3\v14sg3s gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ŋir₂-su{ki}-ta iri-kug-še₃ silim-ma im-da-be₂ šag₄ mu-ba-ka\l1 kur ma₂-gan{ki}-ta {na₄}esi\abs im-ta-ed₃ alan-na-še₃ mu-tud ud zag-mu ezen {d}ba-u₂\gen niŋ₂-mussa\abs ak-da 1(aš) gud niga\abs 1(aš) udu i₃\abs 3(aš) udu niga\abs 6(aš) udu nita\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃-nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) 5(aš) {mušen}kur-gi₁₆\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 3(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ libir-a ud-bi-ta-kam\dem2 gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ ud {d}nin-ŋir₂-su lugal-a-ni\dat e₂ ki\abs aŋ₂-ni e₂-ninnu\abs mu-na-du₃-a\l1 {d}ba-u₂ nin-a-ni\dat e₂ ki\abs aŋ₂-ni\abs e₂-tar-sir₂-sir₂\abs mu-na-du₃-a\l1 2(aš) gud niga\abs 2(aš) udu i₃\abs 1(u@c) udu niga\abs 2(aš) sila₄\abs 7(aš) kurum₆ zu₂-lum\abs 7(aš) sab i₃ nun\abs 7(aš) šag₄ ŋešnimbar\abs 7(aš) is-hu {ŋeš}peš₃\abs 7(aš) KIŠ-lam\abs 1(u@c) 4(aš) a₂-an zu₂-lum\abs 1(u@c) 4(aš) ukuš₂ dupsik\abs 1(aš) ti₈-uz\abs 7(aš) {mušen}gambiₓ(|SAL.UŠ.DI.KID|)\abs 1(u@c) kur-gi₁₆{mušen}\abs 7(aš) i-zi{mušen}\abs 1(geš₂) mušen di₄-di₄\abs is-hu-bi\abs 1(u@c) 5(aš) 1(geš₂) {ku₆}suhur-tun₃\abs is-hu-bi\abs 3(u@c) 4(u@c) gun₂ lu{sar}\abs 7(aš) gun₂ enₓ(|NE.GI|)-bar\abs 1(geš₂) gun₂ {ŋeš}ma-nu\abs niŋ₂-mussa {d}ba-u₂\gen e₂ gibil\gen gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂\abs du₃-a-ke₄ ba-an-tah-ha-am₃,lagaš{ki}\gen
