Text,Line
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,{d}inana
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,nin-a-ni-ir
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,{d}su-mu-AN
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,nita kalag-ga
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,lugal urim₅{ki}-ma
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,lugal ki-en-gi ki-uri\gen\erg
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,šutumₓ(|E₂.GI.NA.AB.TUM|) kug
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,e₂ ki\abs aŋ₂-a-ni\abs
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,šag₄ urim₅{ki}-ma\gen\l1
{d}inana nin-a-ni-ir {d}su-mu-AN nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen\erg šutumₓ(|E₂.GI.NA.AB.TUM|) kug e₂ ki\abs aŋ₂-a-ni\abs šag₄ urim₅{ki}-ma\gen\l1 mu-na-du₃,mu-na-du₃
