Text,Line
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,{d}ba-u₂
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,munus sag₉-ga
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,dumu an-na
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,nin iri-kug-ga
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,nin-a-ni\dat
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,gu₃-de₂-a
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,ensi₂
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,lagaš{ki}\gen
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,lu₂ e₂-ninnu
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,{d}nin-ŋir₂-su-ka
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,e₂-ŋidru e₂ ub imin-a-ni\abs
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,mu-du₃-a\erg
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,e₂ iri-kug-ga-ka-ni\abs
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka e₂-ŋidru e₂ ub imin-a-ni\abs mu-du₃-a\erg e₂ iri-kug-ga-ka-ni\abs mu-na-du₃,mu-na-du₃
