Text,Line
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,x BUR
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,x{ki}-ta mu-na-ta-x-a
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,e₂-an-na\abs
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,kur-kur-ra\n5al2 mu-na-dirig-ga-a
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,ud-ba
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,lum-ma-tur
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,dumu en-an-na-tum₂
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,ensi₂
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,lagaš{ki}-ka-ke₄
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,KIB@g\abs mu-dim₂-dim₂
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,e₂-an-na-ke₄\n5el3
x BUR x{ki}-ta mu-na-ta-x-a e₂-an-na\abs kur-kur-ra\n5al2 mu-na-dirig-ga-a ud-ba lum-ma-tur dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ KIB@g\abs mu-dim₂-dim₂ e₂-an-na-ke₄\n5el3 mu-na-dug₄,mu-na-dug₄
